# these clusters are supported by 3P tags from at least two unique RNA molecules
# either from a single library with unique reads in the cluster, or multiple libraries
# cluster start and end coordinates are the largest and smallest coordinate of 3' ends from 3P tags that mapped within that cluster.
# coordinates are 0-based in WS190/ce6
#entrezGeneId	lib	chr	start	end	cleavageSite	readNum	sense	phase	refSeqs(comma_separated)
175975	all	chrIII	6970104	6970124	6970114	96.0	-	.	NM_066119
175861	all	chrIII	6114705	6114713	6114713	5.0	-	.	NM_065924,NM_065925,NM_171150
189705	all	chrIII	10596507	10596507	10596507	5.0	-	.	NM_001027664,NM_066934,NM_181930
3565273	all	chrIII	10700529	10700535	10700529	14.0	-	.	NM_066958
3565129	all	chrIII	13283932	13283932	13283932	3.0	-	.	NM_067337
175472	all	chrIII	3699765	3699768	3699768	7.0	-	.	NM_065345
176503	all	chrIII	10746699	10746703	10746703	6.0	-	.	NM_066968
176011	all	chrIII	7189341	7189353	7189346	16.0	-	.	NM_066178
175861	all	chrIII	6114505	6114515	6114513	37.0	-	.	NM_065924,NM_065925,NM_171150
176376	all	chrIII	9751471	9751472	9751471	2.0	-	.	NM_066755
176271	all	chrIII	8994548	8994564	8994555	94.0	-	.	NM_066588
175703	all	chrIII	5159668	5159672	5159670	7.0	-	.	NM_065692,NM_181911
175661	all	chrIII	4920398	4920413	4920408	3256.0	-	.	NM_065637
176376	all	chrIII	9751358	9751359	9751358	3.0	-	.	NM_066755
176771	all	chrIII	13457965	13457970	13457969	71.0	-	.	NM_067378
176612	all	chrIII	11819617	11819630	11819622	104.0	-	.	NM_067130
176268	all	chrIII	8969526	8969535	8969535	13.0	-	.	NM_066583
176653	all	chrIII	12251384	12251392	12251392	7.0	-	.	NM_067195
3564813	all	chrIII	3503210	3503212	3503210	2.0	-	.	NM_065321
188387	all	chrIII	5163656	5163664	5163664	12.0	-	.	NM_065693
175942	all	chrIII	6632836	6632836	6632836	1.0	-	.	NM_001025999,NM_001026000,NM_001026001
176198	all	chrIII	8478286	8478295	8478294	96.0	-	.	NM_066471
175917	all	chrIII	6448016	6448024	6448019	110.0	-	.	NM_066015
175288	all	chrIII	1215956	1215956	1215956	1.0	-	.	NM_064950
176684	all	chrIII	12661887	12661895	12661895	4.0	-	.	NM_067245
175270	all	chrIII	1062792	1062792	1062792	1.0	-	.	NM_001027796,NM_001027798,NM_001027799,NM_064925
175517	all	chrIII	3999313	3999324	3999320	12.0	-	.	NM_065402
175215	all	chrIII	615413	615422	615419	1190.0	-	.	NM_064819
175656	all	chrIII	4908915	4908922	4908922	197.0	-	.	NM_065629
175558	all	chrIII	4324260	4324269	4324267	1609.0	-	.	NM_001027473,NM_001027474,NM_001027475
175726	all	chrIII	5268536	5268539	5268539	9.0	-	.	NM_065723
188450	all	chrIII	947056	947056	947056	4.0	-	.	NM_064900
176040	all	chrIII	7329756	7329756	7329756	2.0	-	.	NM_171190,NM_171882
175192	all	chrIII	295632	295635	295635	3.0	-	.	NM_064784
190761	all	chrIII	1313240	1313247	1313240	5.0	-	.	NM_064980
3564857	all	chrIII	10087058	10087063	10087058	22.0	-	.	NM_001027590
176216	all	chrIII	8686056	8686056	8686056	2.0	-	.	NM_066514
3564813	all	chrIII	3503538	3503538	3503538	1.0	-	.	NM_065321
4363057	all	chrIII	889814	889822	889819	1229.0	-	.	NM_001047413
175664	all	chrIII	4930557	4930574	4930564	291.0	-	.	NM_065641
175410	all	chrIII	2994495	2994506	2994505	221.0	-	.	NM_001129262,NM_065249
266885	all	chrIII	4903139	4903145	4903139	26.0	-	.	NM_171108
175175	all	chrIII	89479	89482	89482	3.0	-	.	NM_064738
176771	all	chrIII	13457375	13457375	13457375	1.0	-	.	NM_067378
176679	all	chrIII	12599251	12599251	12599251	6.0	-	.	NM_067241
176301	all	chrIII	9225297	9225300	9225300	3.0	-	.	NM_066638
175321	all	chrIII	1701739	1701750	1701746	5208.0	-	.	NM_065046
189514	all	chrIII	1678572	1678577	1678575	13.0	-	.	NM_065043
182314	all	chrIII	8589206	8589206	8589206	2.0	-	.	NM_066487
175679	all	chrIII	5007043	5007051	5007050	31.0	-	.	NM_065662
175254	all	chrIII	909948	909966	909957	1261.0	-	.	NM_064890
182814	all	chrIII	6192906	6192906	6192906	3.0	-	.	NM_065943
176439	all	chrIII	10244923	10244933	10244923	2.0	-	.	NM_066867
190782	all	chrIII	1160484	1160484	1160484	2.0	-	.	NM_064942
175516	all	chrIII	3989449	3989453	3989449	9.0	-	.	NM_065401
175628	all	chrIII	4752986	4752989	4752986	3.0	-	.	NM_065577
176556	all	chrIII	11276613	11276613	11276613	2.0	-	.	NM_067049
183435	all	chrIII	10878061	10878072	10878070	64.0	-	.	NM_066995
176362	all	chrIII	9629126	9629136	9629132	78.0	-	.	NM_066731
190489	all	chrIII	11482425	11482425	11482425	2.0	-	.	NM_067075
176371	all	chrIII	9735180	9735184	9735180	5.0	-	.	NM_066748
176127	all	chrIII	8013673	8013687	8013681	99.0	-	.	NM_066345
176697	all	chrIII	12816673	12816682	12816682	700.0	-	.	NM_067266
188587	all	chrIII	624595	624605	624601	329.0	-	.	NM_064821
176377	all	chrIII	9753243	9753243	9753243	2.0	-	.	NM_066756
184269	all	chrIII	8262336	8262346	8262346	4.0	-	.	NM_066413
175831	all	chrIII	5889665	5889672	5889671	272.0	-	.	NM_001026014,NM_001026015,NM_001129205
176561	all	chrIII	11312154	11312155	11312154	2.0	-	.	NM_067054
176772	all	chrIII	13462219	13462226	13462219	8.0	-	.	NM_067380
176388	all	chrIII	9805558	9805558	9805558	1.0	-	.	NM_066773
188586	all	chrIII	610870	610880	610877	344.0	-	.	NM_064818
175798	all	chrIII	5706665	5706671	5706668	1927.0	-	.	NM_065831,NM_181917
175922	all	chrIII	6462909	6462921	6462911	219.0	-	.	NM_066021
176341	all	chrIII	9516946	9516949	9516946	3.0	-	.	NM_066696
176302	all	chrIII	9231398	9231398	9231398	1.0	-	.	NM_001047410,NM_001047411
176136	all	chrIII	8048369	8048386	8048379	3498.0	-	.	NM_066357,NM_066358
191090	all	chrIII	5215910	5215916	5215916	439.0	-	.	NM_065706,NM_181964
176021	all	chrIII	7229886	7229886	7229886	9.0	-	.	NM_066192
185734	all	chrIII	8829410	8829419	8829414	28.0	-	.	NM_066550
176393	all	chrIII	9823195	9823196	9823195	7.0	-	.	NM_066778
176653	all	chrIII	12251368	12251383	12251373	544.0	-	.	NM_067195
186137	all	chrIII	13321661	13321667	13321667	11.0	-	.	NM_067345
188387	all	chrIII	5163707	5163715	5163713	180.0	-	.	NM_065693
191733	all	chrIII	3933476	3933476	3933476	2.0	-	.	NM_065394
175583	all	chrIII	4471420	4471427	4471422	118.0	-	.	NM_065508
175587	all	chrIII	4491900	4491911	4491909	102.0	-	.	NM_001025990,NM_001136362,NM_065512,NM_065513
175657	all	chrIII	4910428	4910438	4910438	108.0	-	.	NM_065630,NM_065632
188585	all	chrIII	606923	606935	606930	83.0	-	.	NM_064817
175455	all	chrIII	3502718	3502718	3502718	2.0	-	.	NM_065320
353461	all	chrIII	11705528	11705538	11705537	1960.0	-	.	NM_181982
175168	all	chrIII	17334	17343	17334	3.0	-	.	NM_064727
175936	all	chrIII	6606474	6606494	6606484	29105.0	-	.	NM_066056
181957	all	chrIII	4780118	4780130	4780123	135.0	-	.	NM_065583
175305	all	chrIII	1509269	1509270	1509269	18.0	-	.	NM_065013
6418659	all	chrIII	954268	954286	954276	7009.0	-	.	NM_001129248
3564813	all	chrIII	3502926	3502927	3502926	3.0	-	.	NM_065321
176742	all	chrIII	13266748	13266763	13266756	534.0	-	.	NM_067333
189504	all	chrIII	1630760	1630778	1630770	143.0	-	.	NM_065030
187856	all	chrIII	7564450	7564450	7564450	1.0	-	.	NM_066256
175672	all	chrIII	4961714	4961714	4961714	3.0	-	.	NM_065651
175212	all	chrIII	600205	600205	600205	1.0	-	.	NM_064814
176125	all	chrIII	8009650	8009650	8009650	2.0	-	.	NM_066343,NM_181927,NM_181928
3896744	all	chrIII	8432715	8432717	8432715	2.0	-	.	NM_001038299
176336	all	chrIII	9496945	9496948	9496948	3.0	-	.	NM_066690
3565839	all	chrIII	4647778	4647783	4647778	4.0	-	.	NM_001027621
176061	all	chrIII	7495226	7495226	7495226	14.0	-	.	NM_066245
176216	all	chrIII	8686167	8686174	8686173	80.0	-	.	NM_066514
176127	all	chrIII	8013716	8013719	8013716	5.0	-	.	NM_066345
175300	all	chrIII	1419839	1419845	1419839	5.0	-	.	NM_001027789,NM_001027790
3565356	all	chrIII	7088536	7088544	7088544	28.0	-	.	NM_001027825
175284	all	chrIII	1194365	1194384	1194375	164.0	-	.	NM_064945
190056	all	chrIII	2112403	2112413	2112403	22.0	-	.	NM_065101
190763	all	chrIII	1311191	1311194	1311191	2.0	-	.	NM_064979
175704	all	chrIII	5168435	5168435	5168435	19.0	-	.	NM_065694
176549	all	chrIII	11216271	11216279	11216273	57.0	-	.	NM_067040
176388	all	chrIII	9805402	9805414	9805412	1276.0	-	.	NM_066773
3564857	all	chrIII	10087112	10087118	10087115	92.0	-	.	NM_001027590
176503	all	chrIII	10746651	10746657	10746655	538.0	-	.	NM_066968
259546	all	chrIII	13642291	13642301	13642299	530.0	-	.	NM_067417
259497	all	chrIII	3667212	3667212	3667212	3.0	-	.	NM_001026051
176394	all	chrIII	9824810	9824819	9824814	41.0	-	.	NM_066779
175472	all	chrIII	3699769	3699786	3699779	67.0	-	.	NM_065345
176668	all	chrIII	12429044	12429058	12429054	8235.0	-	.	NM_067219
176227	all	chrIII	8746414	8746418	8746418	10.0	-	.	NM_066529
176443	all	chrIII	10314467	10314467	10314467	1.0	-	.	NM_066878
175398	all	chrIII	2812063	2812066	2812066	105.0	-	.	NM_065222
175975	all	chrIII	6969861	6969867	6969861	6.0	-	.	NM_066119
175583	all	chrIII	4471734	4471734	4471734	8.0	-	.	NM_065508
190009	all	chrIII	10991921	10991921	10991921	23.0	-	.	NM_067012
176043	all	chrIII	7345758	7345759	7345758	3.0	-	.	NM_066219
176001	all	chrIII	7156068	7156081	7156074	6.0	-	.	NM_171184,NM_171185
176225	all	chrIII	8725221	8725235	8725229	1463.0	-	.	NM_066525,NM_066526
176270	all	chrIII	8975062	8975067	8975067	3.0	-	.	NM_001027534,NM_001027535,NM_001027536
175617	all	chrIII	4699358	4699358	4699358	2.0	-	.	NM_065562
176314	all	chrIII	9336970	9336976	9336974	7.0	-	.	NM_001027491,NM_001027492
176209	all	chrIII	8626193	8626202	8626198	142.0	-	.	NM_001129220,NM_001129221
175934	all	chrIII	6592814	6592821	6592818	4.0	-	.	NM_066054
176774	all	chrIII	13464533	13464542	13464542	5.0	-	.	NM_067382
176001	all	chrIII	7156063	7156063	7156063	1.0	-	.	NM_171184,NM_171185
176018	all	chrIII	7221840	7221840	7221840	4.0	-	.	NM_066189
175398	all	chrIII	2812089	2812108	2812098	1014.0	-	.	NM_065222
190611	all	chrIII	2769741	2769744	2769744	12.0	-	.	NM_065214
175901	all	chrIII	6374053	6374057	6374057	6.0	-	.	NM_065992
175745	all	chrIII	5415534	5415549	5415541	7379.0	-	.	NM_065754
176290	all	chrIII	9137973	9137986	9137983	743.0	-	.	NM_066623
186221	all	chrIII	86670	86676	86674	213.0	-	.	NM_064736
191420	all	chrIII	9865632	9865643	9865635	13.0	-	.	NM_001027861,NM_001027862,NM_001129279
189515	all	chrIII	1697099	1697107	1697107	84.0	-	.	NM_065045
175915	all	chrIII	6442897	6442898	6442897	10.0	-	.	NM_171169,NM_171170
175661	all	chrIII	4920438	4920441	4920438	5.0	-	.	NM_065637
175878	all	chrIII	6202538	6202547	6202547	7.0	-	.	NM_065947
190611	all	chrIII	2769363	2769370	2769368	15.0	-	.	NM_065214
3565844	all	chrIII	6541484	6541497	6541494	144.0	-	.	NM_066043
176108	all	chrIII	7885030	7885039	7885039	4.0	-	.	NM_066313,NM_181934
176334	all	chrIII	9489066	9489086	9489076	814.0	-	.	NM_066688
259752	all	chrIII	8236824	8236836	8236834	22.0	-	.	NM_066402
259501	all	chrIII	4415385	4415388	4415388	9.0	-	.	NM_065495,NM_065496
176813	all	chrIII	13759336	13759337	13759337	9.0	-	.	NM_067439
4363053	all	chrIII	1765392	1765399	1765396	29.0	-	.	NM_001047418
176285	all	chrIII	9086724	9086724	9086724	1.0	-	.	NM_066611,NM_066612
175229	all	chrIII	755355	755365	755360	3203.0	-	.	NM_064850
175471	all	chrIII	3698696	3698697	3698696	2.0	-	.	NM_065344
190763	all	chrIII	1311209	1311209	1311209	7.0	-	.	NM_064979
176785	all	chrIII	13540029	13540033	13540029	4.0	-	.	NM_067398
259494	all	chrIII	3142178	3142189	3142187	3322.0	-	.	NM_171094
175458	all	chrIII	3510960	3510960	3510960	3.0	-	.	NM_065324
176387	all	chrIII	9802269	9802274	9802269	2.0	-	.	NM_066772
176204	all	chrIII	8584058	8584069	8584063	66.0	-	.	NM_066486
176298	all	chrIII	9186446	9186449	9186446	5.0	-	.	NM_066633
175934	all	chrIII	6592452	6592455	6592452	7.0	-	.	NM_066054
176031	all	chrIII	7285899	7285914	7285909	1722.0	-	.	NM_066204
175872	all	chrIII	6171615	6171620	6171620	5.0	-	.	NM_065937
176709	all	chrIII	12915106	12915106	12915106	3.0	-	.	NM_067282
175326	all	chrIII	1807740	1807750	1807747	674.0	-	.	NM_065059,NM_181914
176006	all	chrIII	7178567	7178567	7178567	1.0	-	.	NM_066171
259526	all	chrIII	9847512	9847512	9847512	5.0	-	.	NM_001027509
176326	all	chrIII	9451495	9451502	9451495	153.0	-	.	NM_001027433,NM_181932
176361	all	chrIII	9628775	9628777	9628775	2.0	-	.	NM_066730
176353	all	chrIII	9586549	9586556	9586549	38.0	-	.	NM_066718
176421	all	chrIII	10088649	10088656	10088649	339.0	-	.	NM_066838
6418657	all	chrIII	10306173	10306190	10306182	13.0	-	.	NM_001129246
190268	all	chrIII	2572246	2572246	2572246	5.0	-	.	NM_065181
182107	all	chrIII	7862483	7862486	7862486	21.0	-	.	NM_066308
6418647	all	chrIII	3727630	3727635	3727635	171.0	-	.	NM_001129223
175531	all	chrIII	4161597	4161600	4161597	3.0	-	.	NM_065428
175257	all	chrIII	919480	919484	919480	2.0	-	.	NM_001027374,NM_171080
175440	all	chrIII	3392614	3392622	3392614	4.0	-	.	NM_065299
175599	all	chrIII	4577898	4577898	4577898	5.0	-	.	NM_001027391,NM_001027392
191060	all	chrIII	1267287	1267294	1267287	63.0	-	.	NM_064962
188433	all	chrIII	6233518	6233518	6233518	3.0	-	.	NM_065956
176322	all	chrIII	9435464	9435474	9435470	15.0	-	.	NM_066673
175241	all	chrIII	840443	840459	840452	2012.0	-	.	NM_064871
183767	all	chrIII	3549451	3549461	3549460	1092.0	-	.	NM_065328
3565442	all	chrIII	12052345	12052349	12052347	64.0	-	.	NM_067169
188587	all	chrIII	624613	624622	624620	9.0	-	.	NM_064821
175171	all	chrIII	62977	62982	62977	2.0	-	.	NM_064733,NM_181904,NM_181905,NM_181906
176787	all	chrIII	13549436	13549436	13549436	12.0	-	.	NM_067401
4363057	all	chrIII	889839	889850	889848	78.0	-	.	NM_001047413
175652	all	chrIII	4881487	4881490	4881488	11.0	-	.	NM_065621
176364	all	chrIII	9631898	9631910	9631907	390.0	-	.	NM_066733
175536	all	chrIII	4177588	4177591	4177588	116.0	-	.	NM_065434
176207	all	chrIII	8609826	8609828	8609826	4.0	-	.	NM_066494
188837	all	chrIII	3801875	3801881	3801879	287.0	-	.	NM_065367
176758	all	chrIII	13371096	13371099	13371096	10.0	-	.	NM_067354
188587	all	chrIII	627657	627662	627661	66.0	-	.	NM_064821
176028	all	chrIII	7275526	7275526	7275526	2.0	-	.	NM_066201
175546	all	chrIII	4230395	4230395	4230395	1.0	-	.	NM_065448
175455	all	chrIII	3503457	3503462	3503457	2.0	-	.	NM_065320
176641	all	chrIII	12077706	12077706	12077706	3.0	-	.	NM_001027770,NM_067174
175617	all	chrIII	4699366	4699377	4699370	53.0	-	.	NM_065562
176547	all	chrIII	11168748	11168751	11168751	36.0	-	.	NM_067038
183241	all	chrIII	4877479	4877489	4877488	761.0	-	.	NM_065618
189707	all	chrIII	10617791	10617791	10617791	2.0	-	.	NM_066940
175315	all	chrIII	1617203	1617203	1617203	1.0	-	.	NM_065027
175175	all	chrIII	89572	89577	89577	7.0	-	.	NM_064738
3565442	all	chrIII	12052304	12052322	12052312	674.0	-	.	NM_067169
176793	all	chrIII	13604402	13604410	13604402	4.0	-	.	NM_067408
176638	all	chrIII	12031398	12031401	12031398	85.0	-	.	NM_001027784,NM_001027785
175457	all	chrIII	3505627	3505633	3505632	371.0	-	.	NM_001027515,NM_001027516
175547	all	chrIII	4245444	4245444	4245444	3.0	-	.	NM_065450
3565741	all	chrIII	453561	453581	453571	1099.0	-	.	NM_001027746
186681	all	chrIII	2368869	2368871	2368869	20.0	-	.	NM_065142
175659	all	chrIII	4914099	4914101	4914101	3.0	-	.	NM_001027380,NM_001027381,NM_001129222
187778	all	chrIII	9785832	9785837	9785834	56.0	-	.	NM_066767
175660	all	chrIII	4917170	4917187	4917179	3309.0	-	.	NM_065635
175771	all	chrIII	5589010	5589010	5589010	15.0	-	.	NM_171130,NM_171131
175987	all	chrIII	7072543	7072547	7072543	7.0	-	.	NM_066143
176124	all	chrIII	7990744	7990747	7990744	2.0	-	.	NM_066342
176657	all	chrIII	12345202	12345212	12345212	139.0	-	.	NM_067202
175608	all	chrIII	4627791	4627791	4627791	2.0	-	.	NM_065541
176624	all	chrIII	11917697	11917705	11917704	78.0	-	.	NM_067151
175917	all	chrIII	6447910	6447910	6447910	7.0	-	.	NM_066015
190773	all	chrIII	1376114	1376124	1376114	3.0	-	.	NM_064997
176671	all	chrIII	12442499	12442519	12442509	3461.0	-	.	NM_067222
176718	all	chrIII	12977939	12977943	12977939	2.0	-	.	NM_067294
175585	all	chrIII	4476780	4476787	4476780	1058.0	-	.	NM_065510
189617	all	chrIII	12920569	12920577	12920569	2.0	-	.	NM_067283
266650	all	chrIII	4918256	4918261	4918261	5.0	-	.	NM_065636
176506	all	chrIII	10753460	10753460	10753460	1.0	-	.	NM_001027481,NM_001027482,NM_001027483
175340	all	chrIII	1970029	1970029	1970029	5.0	-	.	NM_065083
3896734	all	chrIII	8234403	8234408	8234403	2.0	-	.	NM_001038257
176632	all	chrIII	11960760	11960763	11960760	74.0	-	.	NM_067158
175333	all	chrIII	1891370	1891372	1891372	24.0	-	.	NM_065072
175225	all	chrIII	692500	692513	692503	190.0	-	.	NM_001026011,NM_001026012
190739	all	chrIII	12028872	12028873	12028872	5.0	-	.	NM_067166
175410	all	chrIII	2994624	2994631	2994628	5.0	-	.	NM_001129262,NM_065249
175817	all	chrIII	5828487	5828487	5828487	4.0	-	.	NM_171134,NM_171867
183643	all	chrIII	8158605	8158605	8158605	4.0	-	.	NM_066382
175522	all	chrIII	4052499	4052499	4052499	3.0	-	.	NM_065409
175458	all	chrIII	3510931	3510943	3510941	858.0	-	.	NM_065324
176251	all	chrIII	8888092	8888103	8888101	415.0	-	.	NM_066561
190496	all	chrIII	11580731	11580731	11580731	3.0	-	.	NM_067095
176120	all	chrIII	7972316	7972328	7972325	72.0	-	.	NM_066336
3565503	all	chrIII	11929233	11929241	11929239	20.0	-	.	NM_001027754
176246	all	chrIII	8848506	8848510	8848506	14.0	-	.	NM_066555
175760	all	chrIII	5512972	5512979	5512972	7.0	-	.	NM_065777
176616	all	chrIII	11850372	11850375	11850374	134.0	-	.	NM_067136
175654	all	chrIII	4893627	4893628	4893627	4.0	-	.	NM_065625
175521	all	chrIII	4026478	4026487	4026487	56.0	-	.	NM_065408
176560	all	chrIII	11306297	11306305	11306297	16.0	-	.	NM_067053
176136	all	chrIII	8048326	8048340	8048335	13.0	-	.	NM_066357,NM_066358
175955	all	chrIII	6860895	6860906	6860901	1189.0	-	.	NM_066092
175972	all	chrIII	6959028	6959032	6959028	5.0	-	.	NM_001027450,NM_001027451
190276	all	chrIII	2326870	2326876	2326873	55.0	-	.	NM_065136
189593	all	chrIII	1026897	1026908	1026901	4421.0	-	.	NM_064916
175850	all	chrIII	6007741	6007741	6007741	7.0	-	.	NM_065906
184312	all	chrIII	4643884	4643894	4643894	123.0	-	.	NM_065547
186224	all	chrIII	9443742	9443751	9443742	15.0	-	.	NM_066676
3564813	all	chrIII	3503685	3503700	3503693	10318.0	-	.	NM_065321
175672	all	chrIII	4961729	4961744	4961736	86.0	-	.	NM_065651
176023	all	chrIII	7232847	7232859	7232854	281.0	-	.	NM_066194
175964	all	chrIII	6928340	6928340	6928340	3.0	-	.	NM_171178,NM_171879
176620	all	chrIII	11899211	11899223	11899217	676.0	-	.	NM_067143,NM_067144
183200	all	chrIII	3467638	3467651	3467648	1980.0	-	.	NM_065314
3565369	all	chrIII	3493659	3493662	3493661	9.0	-	.	NM_001027519
175878	all	chrIII	6202595	6202595	6202595	2.0	-	.	NM_065947
175491	all	chrIII	3804799	3804805	3804801	15.0	-	.	NM_065368
176300	all	chrIII	9208146	9208153	9208149	344.0	-	.	NM_066637
182593	all	chrIII	3718682	3718682	3718682	2.0	-	.	NM_065352
182639	all	chrIII	9640805	9640805	9640805	2.0	-	.	NM_066734
186408	all	chrIII	2851536	2851544	2851542	5.0	-	.	NM_065229
176317	all	chrIII	9387556	9387559	9387556	3.0	-	.	NM_066664
175502	all	chrIII	3869835	3869841	3869840	86.0	-	.	NM_001026080,NM_001026081,NM_001026082,NM_065383,NM_065384
186140	all	chrIII	13355506	13355510	13355510	3.0	-	.	NM_067353
188633	all	chrIII	7391013	7391016	7391016	50.0	-	.	NM_066236
182681	all	chrIII	4168956	4168961	4168956	3.0	-	.	NM_065431
187511	all	chrIII	7060949	7060955	7060955	24.0	-	.	NM_066137
175737	all	chrIII	5364439	5364456	5364449	12.0	-	.	NM_065745
176660	all	chrIII	12367423	12367423	12367423	1.0	-	.	NM_067207
175270	all	chrIII	1062846	1062850	1062850	5.0	-	.	NM_001027796,NM_001027798,NM_001027799,NM_064925
175687	all	chrIII	5054554	5054566	5054564	258.0	-	.	NM_065673
175243	all	chrIII	851226	851231	851231	6.0	-	.	NM_064874
175698	all	chrIII	5131208	5131212	5131208	2.0	-	.	NM_065687
175464	all	chrIII	3614966	3614966	3614966	2.0	-	.	NM_001026023,NM_001026024
186851	all	chrIII	10757524	10757528	10757524	279.0	-	.	NM_066975
176213	all	chrIII	8652612	8652614	8652612	2.0	-	.	NM_066507
176590	all	chrIII	11578585	11578585	11578585	3.0	-	.	NM_067094
175508	all	chrIII	3923755	3923755	3923755	25.0	-	.	NM_065391
176452	all	chrIII	10355108	10355113	10355113	8.0	-	.	NM_066889
176125	all	chrIII	8005855	8005868	8005863	1046.0	-	.	NM_066343,NM_181927,NM_181928
175987	all	chrIII	7072583	7072600	7072591	1150.0	-	.	NM_066143
192096	all	chrIII	8238711	8238711	8238711	2.0	-	.	NM_066403
175628	all	chrIII	4752828	4752831	4752831	3.0	-	.	NM_065577
176625	all	chrIII	11918705	11918708	11918708	38.0	-	.	NM_067152
176185	all	chrIII	8399078	8399078	8399078	1.0	-	.	NM_066453
176560	all	chrIII	11306463	11306473	11306463	51.0	-	.	NM_067053
188586	all	chrIII	610865	610865	610865	2.0	-	.	NM_064818
184270	all	chrIII	8267735	8267741	8267740	2172.0	-	.	NM_066415
176044	all	chrIII	7347117	7347123	7347123	3.0	-	.	NM_066220
175702	all	chrIII	5155408	5155416	5155414	139.0	-	.	NM_065691
175418	all	chrIII	3112800	3112808	3112800	3.0	-	.	NM_001047419,NM_001129261
175726	all	chrIII	5268698	5268711	5268708	376.0	-	.	NM_065723
175434	all	chrIII	3317903	3317907	3317903	10.0	-	.	NM_065289
176399	all	chrIII	9855529	9855531	9855529	2.0	-	.	NM_001129237,NM_001129238,NM_066787,NM_181903
176350	all	chrIII	9558554	9558556	9558555	4.0	-	.	NM_066709
182124	all	chrIII	8240790	8240804	8240794	62.0	-	.	NM_066404
176622	all	chrIII	11915022	11915038	11915032	24907.0	-	.	NM_067148
4363046	all	chrIII	3836033	3836037	3836033	2.0	-	.	NM_001047385
188844	all	chrIII	872340	872342	872340	4.0	-	.	NM_064880
190775	all	chrIII	1414218	1414218	1414218	1.0	-	.	NM_065004
176616	all	chrIII	11849250	11849252	11849252	5.0	-	.	NM_067136
175488	all	chrIII	3771344	3771361	3771351	21.0	-	.	NM_065362
175963	all	chrIII	6909608	6909618	6909618	13.0	-	.	NM_171177,NM_171878
176452	all	chrIII	10355095	10355096	10355096	5.0	-	.	NM_066889
189617	all	chrIII	12919917	12919917	12919917	1.0	-	.	NM_067283
190707	all	chrIII	12232533	12232536	12232535	14.0	-	.	NM_067191
260030	all	chrIII	6024933	6024943	6024943	3.0	-	.	NM_065912
175975	all	chrIII	6970100	6970101	6970100	2.0	-	.	NM_066119
3564813	all	chrIII	3502815	3502830	3502824	85129.0	-	.	NM_065321
4363059	all	chrIII	7883286	7883286	7883286	56.0	-	.	NM_001047431
175212	all	chrIII	599538	599541	599541	8.0	-	.	NM_064814
