Database of representative transcript models for protein-coding genes in S. pombe and for the poly(A)-tail length standards.
Transcript models are from Pombase.
Coordinates of S. pombe genes are based on the ASM294v2.21 genome assembly.
TranscriptID	TranscriptID	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
SPAC4C5.02c.1	SPAC4C5.02c.1	chr1	-	1192701	1195167	1194196	1195036	4	1192701,1194519,1194710,1194913,	1194407,1194631,1194870,1195167,
SPAC4C5.03.1	SPAC4C5.03.1	chr1	+	1196722	1198284	1196994	1197903	1	1196722,	1198284,
SPAC4C5.04.1	SPAC4C5.04.1	chr1	+	1198223	1199733	1198458	1199619	5	1198223,1198591,1199073,1199297,1199453,	1198541,1199020,1199219,1199397,1199733,
SPAC4D7.01c.1	SPAC4D7.01c.1	chr1	-	5346201	5351897	5346323	5351808	2	5346201,5350829,	5350780,5351897,
SPAC4D7.02c.1	SPAC4D7.02c.1	chr1	-	5352098	5353742	5352605	5353672	2	5352098,5353556,	5353425,5353742,
SPAC4D7.03.1	SPAC4D7.03.1	chr1	+	5354800	5357385	5355130	5357242	1	5354800,	5357385,
SPAC4D7.04c.1	SPAC4D7.04c.1	chr1	-	5357356	5358837	5357391	5358399	4	5357356,5357557,5357820,5358192,	5357502,5357774,5358080,5358837,
SPAC4D7.05.1	SPAC4D7.05.1	chr1	+	5358880	5360504	5358955	5360353	3	5358880,5359073,5359550,	5359018,5359194,5360504,
SPAC4D7.06c.1	SPAC4D7.06c.1	chr1	-	5360355	5361666	5360571	5361537	2	5360355,5361502,	5361331,5361666,
SPAC4D7.07c.1	SPAC4D7.07c.1	chr1	-	5361611	5364085	5361907	5363713	1	5361611,	5364085,
SPAC4D7.08c.1	SPAC4D7.08c.1	chr1	-	5363987	5366539	5364359	5365961	2	5363987,5366339,	5365964,5366539,
SPAC4D7.09.1	SPAC4D7.09.1	chr1	+	5367359	5369378	5367547	5369286	5	5367359,5367820,5368217,5368700,5368914,	5367696,5368091,5368659,5368843,5369378,
SPAC4D7.10c.1	SPAC4D7.10c.1	chr1	-	5369399	5371874	5370179	5371770	5	5369399,5369727,5369973,5370553,5371622,	5369559,5369782,5370466,5371540,5371874,
SPAC4D7.11.1	SPAC4D7.11.1	chr1	+	5372017	5373807	5372200	5373204	3	5372017,5372355,5372502,	5372301,5372398,5373807,
SPAC4D7.12c.1	SPAC4D7.12c.1	chr1	-	5373995	5375153	5374116	5374992	2	5373995,5374326,	5374281,5375153,
SPAC4D7.13.1	SPAC4D7.13.1	chr1	+	5375545	5377762	5375611	5377699	1	5375545,	5377762,
SPAC4D7.14.1	SPAC4D7.14.1	chr1	-	5373190	5373636	5373190	5373636	2	5373190,5373411,	5373331,5373636,
SPAC4D7.15.1	SPAC4D7.15.1	chr1	-	5353937	5354219	5353937	5354219	1	5353937,	5354219,
SPAC4F10.02.1	SPAC4F10.02.1	chr1	+	4832878	4834570	4832928	4834428	2	4832878,4833256,	4833160,4834570,
SPAC4F10.03c.1	SPAC4F10.03c.1	chr1	-	4834654	4836105	4834869	4835945	2	4834654,4835921,	4835703,4836105,
SPAC4F10.04.1	SPAC4F10.04.1	chr1	+	4836135	4837590	4836394	4837415	2	4836135,4837310,	4837267,4837590,
SPAC4F10.05c.1	SPAC4F10.05c.1	chr1	-	4837604	4838626	4837649	4838309	1	4837604,	4838626,
SPAC4F10.06.1	SPAC4F10.06.1	chr1	+	4838958	4840514	4839113	4840280	1	4838958,	4840514,
SPAC4F10.07c.1	SPAC4F10.07c.1	chr1	-	4840484	4843723	4840845	4843444	3	4840484,4843135,4843309,	4842891,4843231,4843723,
SPAC4F10.08.1	SPAC4F10.08.1	chr1	+	4843778	4846395	4844854	4846129	5	4843778,4844196,4844332,4845862,4846103,	4844140,4844280,4845824,4846063,4846395,
SPAC4F10.09c.1	SPAC4F10.09c.1	chr1	-	4846618	4849543	4846796	4849379	1	4846618,	4849543,
SPAC4F10.10c.1	SPAC4F10.10c.1	chr1	-	4849745	4851840	4850307	4851321	1	4849745,	4851840,
SPAC4F10.11.1	SPAC4F10.11.1	chr1	+	4852997	4855199	4853085	4854577	3	4852997,4853302,4853944,	4853265,4853899,4855199,
SPAC4F10.12.1	SPAC4F10.12.1	chr1	+	4855375	4856606	4855542	4856385	1	4855375,	4856606,
SPAC4F10.13c.1	SPAC4F10.13c.1	chr1	-	4856729	4860090	4856872	4859968	2	4856729,4859930,	4859813,4860090,
SPAC4F10.14c.1	SPAC4F10.14c.1	chr1	-	4860535	4861319	4860618	4861232	2	4860535,4861186,	4861028,4861319,
SPAC4F10.15c.1	SPAC4F10.15c.1	chr1	-	4861252	4863516	4861529	4863448	4	4861252,4861623,4861806,4863232,	4861564,4861756,4863147,4863516,
SPAC4F10.16c.1	SPAC4F10.16c.1	chr1	-	4863738	4869888	4863960	4868110	2	4863738,4864583,	4864537,4869888,
SPAC4F10.17.1	SPAC4F10.17.1	chr1	+	4868325	4869283	4868587	4868959	1	4868325,	4869283,
SPAC4F10.18.1	SPAC4F10.18.1	chr1	+	4870283	4872026	4870499	4871895	3	4870283,4870576,4870822,	4870525,4870653,4872026,
SPAC4F10.19c.1	SPAC4F10.19c.1	chr1	-	4871938	4873024	4872175	4872753	2	4871938,4872685,	4872572,4873024,
SPAC4F10.20.1	SPAC4F10.20.1	chr1	+	4874164	4875051	4874268	4874959	4	4874164,4874383,4874604,4874825,	4874289,4874436,4874702,4875051,
SPAC4F10.22.1	SPAC4F10.22.1	chr1	+	4878240	4878453	4878240	4878453	1	4878240,	4878453,
SPAC4F8.01.1	SPAC4F8.01.1	chr1	-	2674836	2676012	2675098	2675970	3	2674836,2675555,2675688,	2675398,2675606,2676012,
SPAC4F8.02c.1	SPAC4F8.02c.1	chr1	+	2673636	2674938	2673979	2674819	1	2673636,	2674938,
SPAC4F8.03.1	SPAC4F8.03.1	chr1	-	2671900	2673213	2672170	2673105	2	2671900,2672977,	2672783,2673213,
SPAC4F8.04.1	SPAC4F8.04.1	chr1	-	2670292	2671587	2670528	2671449	1	2670292,	2671587,
SPAC4F8.05c.1	SPAC4F8.05c.1	chr1	+	2669646	2670368	2669812	2670169	1	2669646,	2670368,
SPAC4F8.06.1	SPAC4F8.06.1	chr1	-	2668080	2669009	2668333	2668822	1	2668080,	2669009,
SPAC4F8.07c.1	SPAC4F8.07c.1	chr1	+	2664344	2667395	2665815	2667183	1	2664344,	2667395,
SPAC4F8.08.1	SPAC4F8.08.1	chr1	-	2662987	2665035	2664523	2664979	1	2662987,	2665035,
SPAC4F8.10c.1	SPAC4F8.10c.1	chr1	+	2661645	2662535	2661800	2662325	1	2661645,	2662535,
SPAC4F8.11.1	SPAC4F8.11.1	chr1	-	2655805	2661104	2658043	2660584	1	2655805,	2661104,
SPAC4F8.12c.1	SPAC4F8.12c.1	chr1	+	2650687	2658024	2650737	2657829	1	2650687,	2658024,
SPAC4F8.13c.1	SPAC4F8.13c.1	chr1	+	2645379	2650427	2645516	2649986	1	2645379,	2650427,
SPAC4F8.14c.1	SPAC4F8.14c.1	chr1	+	2643511	2645254	2643623	2645143	3	2643511,2643611,2643859,	2643572,2643683,2645254,
SPAC4F8.15.1	SPAC4F8.15.1	chr1	-	2639592	2642347	2639700	2641428	1	2639592,	2642347,
SPAC4G8.02c.1	SPAC4G8.02c.1	chr1	-	756478	757153	756597	757085	3	756478,756778,756988,	756610,756881,757153,
SPAC4G8.03c.1	SPAC4G8.03c.1	chr1	-	757914	762714	758207	760550	1	757914,	762714,
SPAC4G8.04.1	SPAC4G8.04.1	chr1	+	767445	770246	767708	770090	2	767445,769811,	769748,770246,
SPAC4G8.05.1	SPAC4G8.05.1	chr1	+	770501	772666	770622	772323	1	770501,	772666,
SPAC4G8.06c.1	SPAC4G8.06c.1	chr1	-	772649	774027	772672	773929	1	772649,	774027,
SPAC4G8.07c.1	SPAC4G8.07c.1	chr1	-	773999	776062	773999	776013	5	773999,774154,774452,775413,775640,	774023,774403,775290,775513,776062,
SPAC4G8.08.1	SPAC4G8.08.1	chr1	+	777176	778498	777258	778283	3	777176,777337,777890,	777287,777731,778498,
SPAC4G8.09.1	SPAC4G8.09.1	chr1	+	778430	781324	778531	781156	1	778430,	781324,
SPAC4G8.10.1	SPAC4G8.10.1	chr1	+	781347	783419	781486	782035	1	781347,	783419,
SPAC4G8.11c.1	SPAC4G8.11c.1	chr1	-	781346	783634	782141	783144	3	781346,782437,782802,	782336,782704,783634,
SPAC4G8.12c.1	SPAC4G8.12c.1	chr1	-	783821	786724	784674	786563	6	783821,785697,785895,786160,786273,786439,	785632,785855,786062,786229,786399,786724,
SPAC4G8.13c.1	SPAC4G8.13c.1	chr1	-	786777	790219	787118	789164	1	786777,	790219,
SPAC4G9.02.1	SPAC4G9.02.1	chr1	+	2254436	2255856	2254587	2255568	1	2254436,	2255856,
SPAC4G9.03.1	SPAC4G9.03.1	chr1	+	2255836	2256730	2255934	2256597	1	2255836,	2256730,
SPAC4G9.04c.1	SPAC4G9.04c.1	chr1	-	2255676	2259196	2256856	2258821	2	2255676,2258671,	2258623,2259196,
SPAC4G9.05.1	SPAC4G9.05.1	chr1	+	2259352	2262602	2259942	2261801	4	2259352,2259621,2260778,2261354,	2259572,2260707,2261312,2262602,
SPAC4G9.06c.1	SPAC4G9.06c.1	chr1	-	2259603	2262510	2261962	2262415	3	2259603,2262194,2262386,	2262129,2262340,2262510,
SPAC4G9.07.1	SPAC4G9.07.1	chr1	+	2262788	2265404	2263666	2265208	1	2262788,	2265404,
SPAC4G9.08c.1	SPAC4G9.08c.1	chr1	-	2265986	2269606	2266024	2269522	1	2265986,	2269606,
SPAC4G9.09c.1	SPAC4G9.09c.1	chr1	-	2269907	2272911	2270018	2272676	1	2269907,	2272911,
SPAC4G9.10.1	SPAC4G9.10.1	chr1	+	2273764	2275516	2274011	2274995	1	2273764,	2275516,
SPAC4G9.11c.1	SPAC4G9.11c.1	chr1	-	2275502	2276260	2275577	2276249	1	2275502,	2276260,
SPAC4G9.12.1	SPAC4G9.12.1	chr1	+	2276858	2278109	2277198	2277780	2	2276858,2277025,	2276974,2278109,
SPAC4G9.13c.1	SPAC4G9.13c.1	chr1	-	2276890	2279439	2278241	2279234	2	2276890,2279090,	2278994,2279439,
SPAC4G9.14.1	SPAC4G9.14.1	chr1	+	2280202	2281847	2280422	2281454	6	2280202,2280491,2280859,2280991,2281167,2281307,	2280442,2280766,2280882,2281120,2281239,2281847,
SPAC4G9.15.1	SPAC4G9.15.1	chr1	+	2282195	2283537	2282229	2283364	3	2282195,2282302,2282482,	2282242,2282433,2283537,
SPAC4G9.16c.1	SPAC4G9.16c.1	chr1	-	2283473	2284257	2283636	2284209	1	2283473,	2284257,
SPAC4G9.17c.1	SPAC4G9.17c.1	chr1	-	2284481	2286132	2284502	2285793	2	2284481,2284844,	2284717,2286132,
SPAC4G9.19.1	SPAC4G9.19.1	chr1	+	2287134	2288483	2287376	2288189	1	2287134,	2288483,
SPAC4G9.20c.1	SPAC4G9.20c.1	chr1	-	2288355	2290170	2288688	2289986	2	2288355,2289947,	2289546,2290170,
SPAC4G9.22.1	SPAC4G9.22.1	chr1	+	2291665	2292778	2292012	2292297	1	2291665,	2292778,
SPAC4H3.01.1	SPAC4H3.01.1	chr1	+	3821681	3824461	3822934	3824280	4	3821681,3823058,3823215,3823931,	3823020,3823131,3823886,3824461,
SPAC4H3.02c.1	SPAC4H3.02c.1	chr1	-	3824389	3825972	3824486	3825719	2	3824389,3825552,	3825495,3825972,
SPAC4H3.03c.1	SPAC4H3.03c.1	chr1	-	3826455	3829377	3826639	3828589	1	3826455,	3829377,
SPAC4H3.04c.1	SPAC4H3.04c.1	chr1	-	3830804	3832278	3831069	3832149	3	3830804,3831774,3832015,	3831683,3831956,3832278,
SPAC4H3.05.1	SPAC4H3.05.1	chr1	+	3832331	3835740	3832774	3835593	4	3832331,3833201,3833511,3833987,	3833136,3833466,3833942,3835740,
SPAC4H3.06.1	SPAC4H3.06.1	chr1	+	3837305	3839626	3837430	3838000	4	3837305,3837567,3837810,3837939,	3837519,3837751,3837890,3839626,
SPAC4H3.07c.1	SPAC4H3.07c.1	chr1	-	3838659	3839443	3838712	3839380	4	3838659,3838836,3839105,3839281,	3838770,3839056,3839157,3839443,
SPAC4H3.08.1	SPAC4H3.08.1	chr1	+	3841497	3843136	3841580	3842441	1	3841497,	3843136,
SPAC4H3.09.1	SPAC4H3.09.1	chr1	+	3843365	3844124	3843415	3844022	3	3843365,3843765,3844014,	3843577,3843934,3844124,
SPAC4H3.10c.1	SPAC4H3.10c.1	chr1	-	3844742	3846645	3845012	3846542	1	3844742,	3846645,
SPAC4H3.11c.1	SPAC4H3.11c.1	chr1	-	3847957	3850921	3848132	3850484	1	3847957,	3850921,
SPAC4H3.12c.1	SPAC4H3.12c.1	chr1	-	3851645	3852219	3851913	3852219	1	3851645,	3852219,
SPAC4H3.13.1	SPAC4H3.13.1	chr1	+	3852886	3853574	3853080	3853424	2	3852886,3853189,	3853112,3853574,
SPAC4H3.14c.1	SPAC4H3.14c.1	chr1	-	3853570	3854963	3853768	3854860	2	3853570,3854799,	3854745,3854963,
SPAC4H3.16.1	SPAC4H3.16.1	chr1	-	3833486	3836171	3835626	3836036	3	3833486,3835718,3835966,	3835672,3835926,3836171,
SPAC4H3.17.1	SPAC4H3.17.1	chr1	-	3822104	3822365	3822104	3822365	1	3822104,	3822365,
SPAC513.01c.1	SPAC513.01c.1	chr1	-	2907642	2910274	2907700	2910229	1	2907642,	2910274,
SPAC513.02.1	SPAC513.02.1	chr1	+	2911288	2912543	2911718	2912369	1	2911288,	2912543,
SPAC513.03.1	SPAC513.03.1	chr1	-	2912761	2913270	2913007	2913184	2	2912761,2913062,	2913020,2913270,
SPAC513.04.1	SPAC513.04.1	chr1	+	2913402	2913705	2913402	2913705	1	2913402,	2913705,
SPAC513.05.1	SPAC513.05.1	chr1	+	2914479	2920278	2914900	2918134	1	2914479,	2920278,
SPAC513.06c.1	SPAC513.06c.1	chr1	-	2914745	2920279	2918361	2919468	1	2914745,	2920279,
SPAC513.07.1	SPAC513.07.1	chr1	+	2921062	2922821	2921567	2922578	1	2921062,	2922821,
SPAC521.02.1	SPAC521.02.1	chr1	+	843196	844165	843232	844084	1	843196,	844165,
SPAC521.03.1	SPAC521.03.1	chr1	+	844947	846142	845144	845924	1	844947,	846142,
SPAC521.04c.1	SPAC521.04c.1	chr1	-	846021	849480	846330	848976	1	846021,	849480,
SPAC521.05.1	SPAC521.05.1	chr1	+	849420	850259	849519	850122	1	849420,	850259,
SPAC56E4.02c.1	SPAC56E4.02c.1	chr1	-	1242019	1243240	1242294	1242783	1	1242019,	1243240,
SPAC56E4.03.1	SPAC56E4.03.1	chr1	+	1243848	1245837	1244050	1245475	1	1243848,	1245837,
SPAC56E4.04c.1	SPAC56E4.04c.1	chr1	-	1245715	1253559	1246094	1253559	2	1245715,1253429,	1252807,1253559,
SPAC56E4.05.1	SPAC56E4.05.1	chr1	+	1255323	1256414	1255590	1256227	2	1255323,1256011,	1255953,1256414,
SPAC56E4.06c.1	SPAC56E4.06c.1	chr1	-	1256375	1258787	1256565	1258401	1	1256375,	1258787,
SPAC56E4.07.1	SPAC56E4.07.1	chr1	+	1256348	1260334	1259364	1260072	1	1256348,	1260334,
SPAC56F8.02.1	SPAC56F8.02.1	chr1	+	1124057	1129104	1124166	1128720	1	1124057,	1129104,
SPAC56F8.03.1	SPAC56F8.03.1	chr1	+	1129518	1133089	1129547	1132787	1	1129518,	1133089,
SPAC56F8.04c.1	SPAC56F8.04c.1	chr1	-	1133225	1134356	1133225	1134356	2	1133225,1134331,	1134283,1134356,
SPAC56F8.05c.1	SPAC56F8.05c.1	chr1	-	1134417	1136038	1134696	1136003	5	1134417,1135194,1135516,1135728,1135931,	1135061,1135402,1135684,1135776,1136038,
SPAC56F8.06c.1	SPAC56F8.06c.1	chr1	-	1136195	1138046	1136351	1137731	2	1136195,1136796,	1136754,1138046,
SPAC56F8.07.1	SPAC56F8.07.1	chr1	+	1138565	1139117	1138565	1139117	1	1138565,	1139117,
SPAC56F8.08.1	SPAC56F8.08.1	chr1	+	1139129	1140325	1139129	1140242	2	1139129,1139447,	1139333,1140325,
SPAC56F8.09.1	SPAC56F8.09.1	chr1	+	1140579	1142002	1140620	1141577	1	1140579,	1142002,
SPAC56F8.10.1	SPAC56F8.10.1	chr1	+	1143062	1145256	1143114	1144926	1	1143062,	1145256,
SPAC56F8.11.1	SPAC56F8.11.1	chr1	+	1145304	1146800	1145541	1146358	3	1145304,1145887,1146109,	1145696,1146041,1146800,
SPAC56F8.12.1	SPAC56F8.12.1	chr1	+	1146832	1148085	1146832	1148017	1	1146832,	1148085,
SPAC56F8.13.1	SPAC56F8.13.1	chr1	+	1149077	1150659	1149910	1150216	1	1149077,	1150659,
SPAC56F8.14c.1	SPAC56F8.14c.1	chr1	-	1148130	1152178	1150854	1151250	1	1148130,	1152178,
SPAC56F8.15.1	SPAC56F8.15.1	chr1	+	1151430	1153638	1152067	1152598	1	1151430,	1153638,
SPAC56F8.16.1	SPAC56F8.16.1	chr1	+	1153571	1156804	1154732	1155974	1	1153571,	1156804,
SPAC57A10.02.1	SPAC57A10.02.1	chr1	+	1364748	1367968	1364845	1367173	1	1364748,	1367968,
SPAC57A10.03.1	SPAC57A10.03.1	chr1	+	1368171	1369574	1368210	1369109	6	1368171,1368280,1368387,1368645,1368807,1368944,	1368240,1368322,1368441,1368725,1368904,1369574,
SPAC57A10.04.1	SPAC57A10.04.1	chr1	+	1370155	1371501	1370178	1371276	2	1370155,1370457,	1370394,1371501,
SPAC57A10.05c.1	SPAC57A10.05c.1	chr1	-	1372721	1376240	1373065	1374883	1	1372721,	1376240,
SPAC57A10.06.1	SPAC57A10.06.1	chr1	+	1376586	1377072	1376586	1377072	2	1376586,1377031,	1376947,1377072,
SPAC57A10.07.1	SPAC57A10.07.1	chr1	+	1377247	1378479	1377304	1378240	1	1377247,	1378479,
SPAC57A10.08c.1	SPAC57A10.08c.1	chr1	-	1378474	1379898	1378560	1379746	3	1378474,1378662,1378822,	1378620,1378773,1379898,
SPAC57A10.09c.1	SPAC57A10.09c.1	chr1	-	1380311	1381558	1380837	1381536	3	1380311,1381267,1381406,	1380975,1381326,1381558,
SPAC57A10.10c.1	SPAC57A10.10c.1	chr1	-	1382407	1383592	1382541	1383513	2	1382407,1383299,	1383224,1383592,
SPAC57A10.11c.1	SPAC57A10.11c.1	chr1	-	1383531	1385287	1384076	1385086	2	1383531,1384791,	1384723,1385287,
SPAC57A10.12c.1	SPAC57A10.12c.1	chr1	-	1385356	1387063	1385509	1386841	1	1385356,	1387063,
SPAC57A10.14.1	SPAC57A10.14.1	chr1	-	1371477	1372516	1371717	1372307	3	1371477,1371673,1372280,	1371620,1372044,1372516,
SPAC57A7.04c.1	SPAC57A7.04c.1	chr1	+	1540605	1545221	1542864	1544826	1	1540605,	1545221,
SPAC57A7.05.1	SPAC57A7.05.1	chr1	-	1534351	1541786	1534587	1538601	1	1534351,	1541786,
SPAC57A7.06.1	SPAC57A7.06.1	chr1	-	1531137	1534330	1531312	1534148	2	1531137,1533884,	1533838,1534330,
SPAC57A7.07c.1	SPAC57A7.07c.1	chr1	+	1529855	1531247	1530188	1531115	1	1529855,	1531247,
SPAC57A7.08.1	SPAC57A7.08.1	chr1	-	1527564	1529862	1527963	1529511	1	1527564,	1529862,
SPAC57A7.09.1	SPAC57A7.09.1	chr1	-	1524650	1526191	1525030	1526149	1	1524650,	1526191,
SPAC57A7.10c.1	SPAC57A7.10c.1	chr1	+	1521618	1524855	1521711	1524532	3	1521618,1521786,1523896,	1521742,1523837,1524855,
SPAC57A7.11.1	SPAC57A7.11.1	chr1	-	1517222	1521460	1517348	1521290	1	1517222,	1521460,
SPAC57A7.12.1	SPAC57A7.12.1	chr1	-	1514941	1516959	1515088	1516914	2	1514941,1516788,	1516663,1516959,
SPAC57A7.13.1	SPAC57A7.13.1	chr1	-	1512682	1514838	1512763	1514628	4	1512682,1513408,1514085,1514370,	1513366,1514014,1514316,1514838,
SPAC57A7.15c.1	SPAC57A7.15c.1	chr1	-	1545322	1546250	1545347	1545813	2	1545322,1545660,	1545608,1546250,
SPAC589.02c.1	SPAC589.02c.1	chr1	-	3095074	3098883	3095074	3098883	3	3095074,3098625,3098877,	3098590,3098781,3098883,
SPAC589.03c.1	SPAC589.03c.1	chr1	-	3099046	3100030	3099260	3099830	2	3099046,3099482,	3099419,3100030,
SPAC589.04.1	SPAC589.04.1	chr1	+	3100013	3101322	3100106	3101001	2	3100013,3100746,	3100667,3101322,
SPAC589.05c.1	SPAC589.05c.1	chr1	-	3101102	3102688	3101296	3102516	3	3101102,3102282,3102477,	3102149,3102431,3102688,
SPAC589.06c.1	SPAC589.06c.1	chr1	-	3102767	3103904	3102968	3103719	2	3102767,3103707,	3103565,3103904,
SPAC589.07c.1	SPAC589.07c.1	chr1	-	3104100	3105908	3104342	3105908	6	3104100,3104432,3105218,3105440,3105612,3105870,	3104364,3105153,3105378,3105547,3105686,3105908,
SPAC589.08c.1	SPAC589.08c.1	chr1	-	3106190	3106934	3106373	3106841	1	3106190,	3106934,
SPAC589.09.1	SPAC589.09.1	chr1	+	3105881	3108318	3106839	3108006	1	3105881,	3108318,
SPAC589.10c.1	SPAC589.10c.1	chr1	-	3108198	3108931	3108427	3108880	1	3108198,	3108931,
SPAC589.11.1	SPAC589.11.1	chr1	+	3109173	3110015	3109173	3110015	2	3109173,3109605,	3109312,3110015,
SPAC589.12.1	SPAC589.12.1	chr1	+	3110200	3113396	3110200	3113300	2	3110200,3110507,	3110323,3113396,
SPAC5D6.01.1	SPAC5D6.01.1	chr1	-	1511591	1512406	1511796	1512189	2	1511591,1512345,	1512198,1512406,
SPAC5D6.02c.1	SPAC5D6.02c.1	chr1	+	1509573	1511606	1510375	1511278	1	1509573,	1511606,
SPAC5D6.04.1	SPAC5D6.04.1	chr1	-	1505087	1507648	1505590	1507171	4	1505087,1506640,1506767,1507027,	1506583,1506731,1506898,1507648,
SPAC5D6.05.1	SPAC5D6.05.1	chr1	-	1503760	1504864	1503906	1504738	4	1503760,1504227,1504403,1504611,	1504174,1504350,1504509,1504864,
SPAC5D6.06c.1	SPAC5D6.06c.1	chr1	+	1502634	1503758	1502908	1503587	2	1502634,1503419,	1503373,1503758,
SPAC5D6.07c.1	SPAC5D6.07c.1	chr1	+	1500850	1502700	1500924	1502412	1	1500850,	1502700,
SPAC5D6.08c.1	SPAC5D6.08c.1	chr1	+	1498808	1500084	1499184	1499565	2	1498808,1499433,	1499358,1500084,
SPAC5D6.09c.1	SPAC5D6.09c.1	chr1	+	1495269	1498669	1497146	1498061	1	1495269,	1498669,
SPAC5D6.10c.1	SPAC5D6.10c.1	chr1	+	1494669	1495830	1494669	1495077	1	1494669,	1495830,
SPAC5D6.12.1	SPAC5D6.12.1	chr1	-	1492306	1495689	1492879	1493824	1	1492306,	1495689,
SPAC5D6.13.1	SPAC5D6.13.1	chr1	-	1490049	1492204	1490740	1491754	1	1490049,	1492204,
SPAC5H10.01.1	SPAC5H10.01.1	chr1	+	146973	148055	146973	147879	1	146973,	148055,
SPAC5H10.02c.1	SPAC5H10.02c.1	chr1	-	148037	150331	148212	148935	1	148037,	150331,
SPAC5H10.03.1	SPAC5H10.03.1	chr1	+	149445	152909	151912	152572	1	149445,	152909,
SPAC5H10.04.1	SPAC5H10.04.1	chr1	+	152850	155515	153386	154535	1	152850,	155515,
SPAC5H10.05c.1	SPAC5H10.05c.1	chr1	-	153069	155583	154806	155397	1	153069,	155583,
SPAC5H10.06c.1	SPAC5H10.06c.1	chr1	-	156429	158279	156547	157816	1	156429,	158279,
SPAC5H10.07.1	SPAC5H10.07.1	chr1	+	158776	159472	159202	159472	1	158776,	159472,
SPAC5H10.08c.1	SPAC5H10.08c.1	chr1	-	159879	160945	160093	160945	1	159879,	160945,
SPAC5H10.09c.1	SPAC5H10.09c.1	chr1	-	160976	161822	160976	161780	1	160976,	161822,
SPAC5H10.10.1	SPAC5H10.10.1	chr1	+	162755	164635	162959	164138	1	162755,	164635,
SPAC5H10.11.1	SPAC5H10.11.1	chr1	+	164569	166335	164727	165717	1	164569,	166335,
SPAC5H10.12c.1	SPAC5H10.12c.1	chr1	-	165813	167826	166419	167535	1	165813,	167826,
SPAC5H10.13c.1	SPAC5H10.13c.1	chr1	-	167765	170137	168809	169850	1	167765,	170137,
SPAC607.02c.1	SPAC607.02c.1	chr1	-	2039369	2040627	2039614	2040404	3	2039369,2039931,2040348,	2039885,2040300,2040627,
SPAC607.03c.1	SPAC607.03c.1	chr1	-	2040859	2041514	2040935	2041463	2	2040859,2041445,	2041295,2041514,
SPAC607.04.1	SPAC607.04.1	chr1	+	2042398	2043469	2042489	2043296	1	2042398,	2043469,
SPAC607.05.1	SPAC607.05.1	chr1	+	2043744	2045159	2043841	2045041	2	2043744,2044008,	2043954,2045159,
SPAC607.06c.1	SPAC607.06c.1	chr1	-	2045119	2047166	2045209	2047144	3	2045119,2045283,2047093,	2045245,2047035,2047166,
SPAC607.07c.1	SPAC607.07c.1	chr1	-	2047358	2048308	2047698	2048130	1	2047358,	2048308,
SPAC607.08c.1	SPAC607.08c.1	chr1	-	2048420	2050160	2048420	2050160	1	2048420,	2050160,
SPAC607.09c.1	SPAC607.09c.1	chr1	-	2050461	2051731	2050461	2051652	1	2050461,	2051731,
SPAC607.10.1	SPAC607.10.1	chr1	+	2052798	2057177	2053944	2057031	1	2052798,	2057177,
SPAC630.03.1	SPAC630.03.1	chr1	+	350405	352296	350476	352055	5	350405,350574,350670,351294,351959,	350511,350598,351199,351894,352296,
SPAC630.04c.1	SPAC630.04c.1	chr1	-	350238	353340	352426	352927	1	350238,	353340,
SPAC630.05.1	SPAC630.05.1	chr1	+	353782	356580	353899	356131	1	353782,	356580,
SPAC630.06c.1	SPAC630.06c.1	chr1	-	353704	357205	356232	356997	4	353704,356510,356634,356983,	356433,356592,356904,357205,
SPAC630.07c.1	SPAC630.07c.1	chr1	-	357324	359228	357592	358885	1	357324,	359228,
SPAC630.08c.1	SPAC630.08c.1	chr1	-	359637	361266	360059	360962	1	359637,	361266,
SPAC630.09c.1	SPAC630.09c.1	chr1	-	362247	363714	362768	363602	1	362247,	363714,
SPAC630.10.1	SPAC630.10.1	chr1	+	365203	366442	365549	366362	1	365203,	366442,
SPAC630.11.1	SPAC630.11.1	chr1	+	366633	367890	366800	367531	6	366633,366872,366967,367104,367292,367394,	366817,366891,367040,367189,367348,367890,
SPAC630.12.1	SPAC630.12.1	chr1	+	368039	369950	368571	369840	1	368039,	369950,
SPAC630.13c.1	SPAC630.13c.1	chr1	-	369790	374217	369944	373964	1	369790,	374217,
SPAC630.14c.1	SPAC630.14c.1	chr1	-	374315	377908	374682	377200	4	374315,376093,376843,376992,	375830,376446,376931,377908,
SPAC630.15.1	SPAC630.15.1	chr1	+	361556	363654	361556	361874	1	361556,	363654,
SPAC631.01c.1	SPAC631.01c.1	chr1	-	2104029	2105484	2104196	2105249	3	2104029,2104649,2105243,	2104600,2105046,2105484,
SPAC631.02.1	SPAC631.02.1	chr1	+	2105471	2110519	2107939	2110123	2	2105471,2107881,	2107367,2110519,
SPAC637.03.1	SPAC637.03.1	chr1	+	4542090	4543533	4542553	4543363	1	4542090,	4543533,
SPAC637.04.1	SPAC637.04.1	chr1	+	4543485	4546946	4544073	4546757	3	4543485,4544121,4544289,	4544082,4544233,4546946,
SPAC637.05c.1	SPAC637.05c.1	chr1	-	4546812	4548985	4547079	4548828	5	4546812,4547624,4548567,4548674,4548787,	4547579,4548474,4548616,4548746,4548985,
