Database of representative transcript models for protein-coding genes in Drosophila S2 cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for D. melanogaster had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from S2 cells; only genes detected by 3P-Seq are included in the table.
Coordinates of fly genes are based on the dm3 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_138040	snama	chr2R	+	19974128	19979639	19975073	19979415	9	19974128,19975054,19975298,19975587,19976126,19976464,19977078,19977288,19977644,	19974225,19975239,19975533,19976066,19976401,19976790,19977228,19977582,19979639,
NM_135137	CG9107	chr2L	-	6022935	6024545	6023608	6024464	2	6022935,6024439,	6024384,6024545,
NM_132946	CG9104	chrX	-	16775273	16778398	16776884	16778273	3	16775273,16777527,16778096,	16777439,16778034,16778398,
NM_135854	nimC4	chr2L	+	14047581	14048864	14047630	14048764	1	14047581,	14048864,
NM_078688	dome	chrX	-	19570093	19577549	19570571	19577003	3	19570093,19572296,19575864,	19572214,19573363,19577549,
NM_139734	mad2	chr3L	-	5805233	5806193	5805349	5806114	3	5805233,5805814,5806041,	5805753,5805961,5806193,
NM_001169849	pUf68	chr3L	-	1496852	1502590	1497212	1499158	6	1496852,1498292,1499042,1501345,1501798,1502466,	1498230,1498796,1499337,1501397,1501892,1502590,
NM_135743	CG15484	chr2L	-	12706563	12707711	12706908	12707529	1	12706563,	12707711,
NM_135770	CG15482	chr2L	-	13210458	13211814	13210851	13211781	1	13210458,	13211814,
NM_134946	CG8852	chr2L	+	3525130	3527468	3525208	3527200	2	3525130,3527260,	3527200,3527468,
NM_167707	CG1812	chrX	+	20383874	20386857	20383973	20385841	3	20383874,20384857,20385380,	20384778,20385217,20386857,
NM_170290	Lerp	chr3R	-	22668188	22688852	22668903	22688415	18	22668188,22669166,22669376,22672663,22674382,22674572,22675124,22681294,22681564,22686565,22686743,22686922,22687129,22687491,22687712,22688201,22688358,22688772,	22668984,22669297,22669638,22672731,22674509,22674752,22675271,22681408,22682019,22686678,22686865,22687070,22687413,22687655,22687929,22688285,22688432,22688852,
NM_165679	CG1814	chr2R	+	5466954	5469352	5467622	5469195	7	5466954,5467467,5467956,5468322,5468570,5468770,5468990,	5467292,5467871,5468252,5468509,5468711,5468922,5469352,
NM_140551	CG15715	chr3L	-	15828773	15830582	15829258	15830023	3	15828773,15829879,15830356,	15829348,15830029,15830582,
NM_140998	CG11396	chr3L	-	20779418	20781237	20779550	20781202	4	20779418,20779988,20780228,20780890,	20779932,20780164,20780813,20781237,
NM_137351	CG11395	chr2R	+	13024745	13026669	13024796	13026244	2	13024745,13024995,	13024918,13026669,
NM_079405	Krn	chr3L	-	17642656	17647380	17642978	17643632	2	17642656,17647091,	17643726,17647380,
NM_140997	CG11399	chr3L	-	20773449	20779297	20774757	20777707	5	20773449,20775490,20775684,20775872,20779128,	20775430,20775619,20775810,20777721,20779297,
NM_130540	CG11398	chrX	-	1107775	1109221	1107971	1109111	2	1107775,1108975,	1108825,1109221,
NM_001259134	CG6453	chr2L	-	17481985	17484307	17482446	17484158	2	17481985,17483155,	17483090,17484307,
NM_079720	CG6455	chr3R	-	17845122	17849057	17845581	17848653	8	17845122,17845825,17846171,17846546,17847305,17847514,17848121,17848608,	17845759,17846114,17846330,17847242,17847454,17847988,17848351,17849057,
NM_170141	CG6454	chr3R	+	20174903	20181975	20175029	20181500	10	20174903,20175247,20175611,20177774,20178905,20179339,20180514,20180659,20181102,20181437,	20175193,20175549,20175957,20178073,20179245,20180461,20180602,20181046,20181375,20181975,
NM_176555	twin	chr3R	-	20023312	20047687	20024157	20046260	8	20023312,20024996,20025604,20045321,20045686,20045936,20046253,20047526,	20024935,20025309,20025673,20045497,20045873,20046065,20046285,20047687,
NM_138218	CG13887	chr3L	+	837860	840059	838120	839432	2	837860,839249,	838624,840059,
NM_169912	Nep4	chr3R	-	16478288	16485328	16478960	16485240	5	16478288,16478872,16479448,16480573,16485239,	16478506,16479286,16480457,16482174,16485328,
NM_169498	Ravus	chr3R	-	9088454	9089783	9088580	9089720	2	9088454,9089688,	9089628,9089783,
NM_165931	Iswi	chr2R	+	8524175	8528133	8524447	8527842	7	8524175,8524348,8524558,8524843,8525159,8527334,8527556,	8524286,8524495,8524776,8525098,8527275,8527495,8528133,
NM_135394	CG13089	chr2L	+	8515095	8516753	8515152	8516615	4	8515095,8515342,8516029,8516361,	8515282,8515967,8516301,8516753,
NM_135390	CG13088	chr2L	+	8488980	8490667	8489030	8490348	3	8488980,8489265,8490240,	8489208,8490185,8490667,
NM_139661	Rpd3	chr3L	+	4626733	4629476	4626939	4629115	4	4626733,4627419,4627610,4628951,	4626982,4627532,4628856,4629476,
NM_136997	CG15870	chr2R	-	9050863	9051348	9050976	9051348	1	9050863,	9051348,
NM_132689	CG11151	chrX	+	13633776	13635136	13634012	13634925	3	13633776,13633981,13634710,	13633893,13634145,13635136,
NM_141693	CG8507	chr3R	+	5617204	5618899	5617291	5618663	5	5617204,5617567,5617845,5618117,5618534,	5617513,5617783,5618056,5618479,5618899,
NM_136120	CG13085	chr2L	+	19426322	19430353	19429407	19430130	2	19426322,19429401,	19426698,19430353,
NM_141691	CG8500	chr3R	+	5610374	5614616	5611628	5612579	5	5610374,5611473,5611856,5612098,5612306,	5610482,5611799,5612042,5612170,5614616,
NM_137100	CG8503	chr2R	+	10131191	10133571	10131442	10133499	6	10131191,10131632,10132346,10132840,10133004,10133263,	10131574,10132084,10132775,10132948,10133189,10133571,
NM_136112	CG13086	chr2L	+	19364374	19365475	19364393	19365348	2	19364374,19364973,	19364567,19365475,
NM_165685	CG30338	chr2R	+	5481551	5487010	5486088	5486955	2	5481551,5486086,	5481664,5487010,
NM_079104	mRpL43	chr2R	+	19585630	19586538	19585746	19586452	3	19585630,19585945,19586117,	19585883,19586052,19586538,
NM_001259303	mRpL42	chr2R	+	5954154	5954742	5954318	5954693	2	5954154,5954284,	5954179,5954742,
NM_137178	mRpL41	chr2R	-	11104528	11105118	11104568	11105069	1	11104528,	11105118,
NM_079594	mRpL40	chr3R	+	7233639	7234478	7233712	7234426	3	7233639,7233802,7234107,	7233738,7234048,7234478,
NM_176433	mRpL47	chr3R	-	5340542	5341630	5340590	5341588	4	5340542,5340794,5341123,5341484,	5340741,5341072,5341406,5341630,
NM_168929	ORMDL	chr3L	+	21628404	21629341	21628484	21629222	3	21628404,21628717,21629086,	21628661,21628869,21629341,
NM_142815	mRpL45	chr3R	+	18444184	18445548	18444291	18445444	2	18444184,18444403,	18444336,18445548,
NM_141284	mRpL44	chr3R	-	1295159	1296382	1295282	1296300	2	1295159,1296233,	1296181,1296382,
NM_132611	mRpL49	chrX	+	12801138	12802062	12801220	12801824	2	12801138,12801341,	12801277,12802062,
NM_134769	mRpL48	chr2L	+	1710461	1711380	1710525	1711285	3	1710461,1710598,1710850,	1710537,1710697,1711380,
NM_001104460	LpR2	chr3R	-	21524945	21566187	21525706	21565332	12	21524945,21527030,21527246,21531652,21532008,21532537,21535012,21539258,21539563,21548137,21564776,21565966,	21525748,21527177,21527383,21531757,21532207,21533935,21535239,21539378,21539683,21548278,21565344,21566187,
NM_001260028	CG1104	chr3R	-	2897149	2900174	2897443	2900047	6	2897149,2897637,2898375,2898903,2899970,2900153,	2897583,2898296,2898847,2899904,2900061,2900174,
NM_141431	CG1105	chr3R	-	2889907	2892854	2890336	2892760	4	2889907,2890599,2891863,2892645,	2890491,2891442,2892019,2892854,
NM_001043195	CG1103	chr3R	+	163673	165636	163793	165226	2	163673,164765,	164025,165636,
NM_140364	MICAL-like	chr3L	-	13005067	13008432	13005204	13008237	1	13005067,	13008432,
NM_132684	CG11158	chrX	+	13576940	13578950	13577008	13578100	2	13576940,13577278,	13577221,13578950,
NM_140648	CG4169	chr3L	+	16577223	16579203	16577499	16579124	4	16577223,16577688,16577878,16578284,	16577544,16577822,16578182,16579203,
NM_134505	CG14230	chrX	+	19598192	19600760	19598443	19600375	4	19598192,19598682,19599038,19600208,	19598621,19598972,19600146,19600760,
NM_001038923	CG34039	chr3L	+	14553099	14555713	14553185	14555697	4	14553099,14554958,14555151,14555476,	14553188,14555099,14555383,14555713,
NM_057604	Map60	chr2R	+	5478330	5480254	5478533	5479920	2	5478330,5478869,	5478805,5480254,
NM_001038848	CG34033	chr2R	+	5708067	5708691	5708073	5708638	2	5708067,5708242,	5708184,5708691,
NM_001031980	Ada2b	chr3R	-	4062835	4066237	4063159	4066145	4	4062835,4063824,4064452,4066031,	4063757,4063904,4065328,4066237,
NM_001170207	CG34034	chr3R	-	17564070	17564832	17564284	17564821	3	17564070,17564417,17564722,	17564350,17564660,17564832,
NM_080200	mRpL4	chr2L	-	16327879	16329132	16328129	16329082	2	16327879,16328411,	16328349,16329132,
NM_079298	mRpL2	chr3L	+	11113946	11115130	11114040	11115081	2	11113946,11114662,	11114506,11115130,
NM_078611	mRpL3	chrX	+	15655292	15656698	15655366	15656628	4	15655292,15655463,15655630,15656207,	15655404,15655569,15656154,15656698,
NM_079550	RpA-70	chr3R	-	4086430	4090171	4088083	4090092	4	4086430,4088474,4089750,4090056,	4088395,4089693,4089995,4090171,
NM_140095	defl	chr3L	+	9716522	9719806	9716641	9719704	2	9716522,9718168,	9718111,9719806,
NM_134898	CG17258	chr2L	-	3032212	3035348	3032335	3035242	6	3032212,3032550,3032894,3033182,3033631,3035020,	3032486,3032834,3033131,3033573,3034977,3035348,
NM_134899	CG17259	chr2L	-	3035492	3037403	3035644	3037150	1	3035492,	3037403,
NM_139727	CG10576	chr3L	-	5755071	5758691	5755510	5758528	8	5755071,5755687,5756147,5756654,5757533,5757758,5758186,5758440,	5755624,5755815,5756373,5756876,5757696,5757895,5758284,5758691,
NM_136233	RPA2	chr2L	-	20924974	20926147	20925095	20926046	4	20924974,20925263,20925913,20926033,	20925174,20925850,20925975,20926147,
NM_142972	CG6204	chr3R	+	20019553	20022609	20019622	20022573	5	20019553,20019832,20020827,20021051,20022276,	20019770,20020767,20020995,20022215,20022609,
NM_143710	COQ7	chrX	+	6665268	6667074	6665402	6666978	3	6665268,6666259,6666819,	6665406,6666756,6667074,
NM_167677	Cdc42	chrX	+	19591799	19593971	19591990	19592627	2	19591799,19592339,	19592278,19593971,
NM_140698	CG14057	chr3L	-	17037261	17038138	17037579	17038125	3	17037261,17037812,17038105,	17037759,17038050,17038138,
NM_143626	CstF-50	chr3R	-	27561046	27562664	27561273	27562602	2	27561046,27561666,	27561612,27562664,
NM_139690	CHMP2B	chr3L	+	5132718	5133575	5132844	5133483	1	5132718,	5133575,
NM_140319	CG10616	chr3L	+	12464823	12467526	12464936	12467278	5	12464823,12465121,12465646,12465806,12466284,	12465029,12465296,12465737,12465932,12467526,
NM_078754	Trip1	chr2L	-	4966272	4967775	4966480	4967693	3	4966272,4967023,4967690,	4966968,4967513,4967775,
NM_001260349	CG18428	chr3R	+	19935088	19935732	19935117	19935318	1	19935088,	19935732,
NM_057674	Mlh1	chr2R	+	4057778	4059900	4057797	4059849	2	4057778,4058671,	4058614,4059900,
NM_080342	Hexo2	chrX	+	8603684	8606506	8603841	8606397	3	8603684,8604607,8606215,	8603990,8606145,8606506,
NM_168077	Hexo1	chr3L	+	4288640	4291216	4289094	4291069	4	4288640,4289049,4289245,4289960,	4288701,4289171,4289880,4291216,
NM_135275	CG5958	chr2L	-	7430537	7433516	7430672	7433176	4	7430537,7431078,7432936,7433405,	7430855,7431540,7433211,7433516,
NM_143241	CG5484	chr3R	+	22543569	22545528	22543699	22545322	4	22543569,22544049,22544643,22545088,	22543748,22544588,22545030,22545528,
NM_137509	CG5482	chr2R	-	14517104	14519403	14517703	14519129	6	14517104,14517842,14518133,14518500,14518637,14519254,	14517781,14518073,14518443,14518583,14519135,14519403,
NM_165165	CG5953	chr2L	-	16508077	16532877	16510135	16528184	3	16508077,16527389,16532458,	16511446,16528439,16532877,
NM_168774	CG32202	chr3L	+	18675283	18675973	18675376	18675863	2	18675283,18675538,	18675477,18675973,
NM_164449	Su(dx)	chr2L	+	2039732	2044372	2039991	2043183	7	2039732,2039929,2040216,2040421,2041646,2042652,2042913,	2039804,2040154,2040359,2041573,2042569,2042851,2044372,
NM_057542	por	chrX	-	18271548	18273884	18272208	18273786	1	18271548,	18273884,
NM_001043211	Cdep	chr3R	+	736273	771307	743595	770775	13	736273,743118,748313,748668,748955,749253,749475,751267,751615,751797,766396,768023,770696,	736807,743853,748546,748890,749199,749414,749550,751374,751731,752053,767662,768510,771307,
NM_142439	Mdh2	chr3R	+	14052117	14054440	14052222	14054221	4	14052117,14052451,14053426,14053681,	14052288,14052659,14053623,14054440,
NM_057802	dare	chr2R	-	7178498	7180676	7178621	7180522	4	7178498,7179322,7179550,7180310,	7179265,7179494,7179923,7180676,
NM_140733	U4-U6-60K	chr3L	-	17504963	17507012	17505219	17506881	1	17504963,	17507012,
NM_168638	Pka-C3	chr3L	-	15918897	15947897	15919310	15947856	9	15918897,15920164,15920835,15921077,15921388,15921859,15940007,15947624,15947750,	15919436,15920242,15921017,15921323,15921498,15922028,15940679,15947687,15947897,
NM_130671	ttm50	chrX	-	2624051	2626218	2624548	2626081	5	2624051,2624798,2624981,2625566,2625822,	2624739,2624922,2625510,2625750,2626218,
NM_206731	Myb	chrX	-	15748889	15751854	15749099	15751137	2	15748889,15749822,	15749758,15751854,
NM_168417	CG32066	chr3L	-	10633384	10654113	10634300	10652647	5	10633384,10634631,10639962,10652464,10653882,	10634565,10634894,10640226,10652768,10654113,
NM_001104107	CG32068	chr3L	+	10656475	10657641	10656545	10657465	5	10656475,10656749,10656889,10657174,10657327,	10656668,10656827,10657017,10657268,10657641,
NM_137001	FLASH	chr2R	+	9094249	9097567	9094596	9097300	5	9094249,9094571,9094910,9095155,9095757,	9094496,9094854,9095101,9095698,9097567,
NM_001014592	polo	chr3L	+	20303146	20306566	20303409	20305973	5	20303146,20304148,20304434,20305282,20305778,	20303508,20304373,20305217,20305711,20306566,
NM_135306	LKR	chr2L	-	7791162	7795958	7791757	7795834	8	7791162,7791938,7792174,7793508,7794147,7794591,7795509,7795774,	7791876,7792115,7793330,7794083,7794526,7794768,7795653,7795958,
NM_137747	CG15673	chr2R	-	17495939	17500594	17496158	17500594	3	17495939,17497283,17500287,	17496571,17497463,17500594,
NM_143783	l(3)07882	chr3R	-	13362826	13365685	13362910	13365585	3	13362826,13363077,13365083,	13363016,13365028,13365685,
NM_001169346	DIP1	chrX	-	21495822	21501185	21497081	21499748	5	21495822,21497339,21499387,21499946,21501000,	21497279,21497917,21499781,21500819,21501185,
NM_001259601	DIP2	chr3L	-	250228	257954	250509	257625	16	250228,250670,250876,251389,252111,252538,252693,252834,253313,254696,255162,255813,256213,256648,257129,257552,	250613,250819,251325,252050,252481,252643,252775,252944,254636,255037,255715,255904,256590,257056,257201,257954,
NM_140290	CG11560	chr3L	+	12113118	12114376	12113181	12114159	2	12113118,12113754,	12113688,12114376,
NM_134672	CG11562	chr2L	+	292418	293403	292568	293002	2	292418,292716,	292660,293403,
NM_143627	CG11563	chr3R	+	27562746	27563801	27562863	27563621	3	27562746,27563037,27563380,	27562961,27563322,27563801,
NM_143344	Gp93	chr3R	+	23774432	23777873	23774583	23777547	5	23774432,23774705,23774892,23775063,23776649,	23774623,23774795,23774975,23776316,23777873,
NM_142641	Srp72	chr3R	+	16414432	16416762	16414546	16416680	4	16414432,16414719,16415809,16416550,	16414658,16415747,16416492,16416762,
NM_141595	E(var)3-9	chr3R	-	4816384	4818671	4816651	4818587	4	4816384,4817401,4817511,4818398,	4817343,4817449,4818349,4818671,
NM_139642	CG15019	chr3L	-	4405119	4406059	4405360	4405970	2	4405119,4405784,	4405615,4406059,
NM_139622	CG15011	chr3L	-	4255986	4259152	4256073	4259127	10	4255986,4256559,4257075,4257311,4257583,4257771,4257945,4258115,4258335,4259012,	4256499,4257015,4257256,4257520,4257715,4257888,4258062,4258274,4258946,4259152,
NM_139635	CG15014	chr3L	-	4321113	4322259	4321222	4322197	1	4321113,	4322259,
NM_141511	CG9667	chr3R	-	3951001	3952055	3951033	3952037	4	3951001,3951726,3951950,3952034,	3951665,3951887,3951973,3952055,
NM_134916	CG9663	chr2L	-	3294710	3303129	3295337	3301615	8	3294710,3295993,3296543,3296755,3297052,3297446,3301122,3303045,	3295939,3296485,3296690,3296994,3297388,3297564,3301753,3303129,
NM_134928	CG9662	chr2L	-	3375834	3376737	3376109	3376619	2	3375834,3376480,	3376420,3376737,
NM_001259878	CG9669	chr3L	-	16837667	16838091	16837724	16837961	2	16837667,16838041,	16837962,16838091,
NM_206569	CG3744	chr3R	-	20697506	20702376	20697673	20701712	10	20697506,20697940,20698375,20698659,20699080,20699824,20700435,20700714,20701427,20701968,	20697875,20698133,20698598,20698971,20699684,20700381,20700655,20701247,20701721,20702376,
NM_130576	CG3740	chrX	-	1562440	1563330	1562556	1563042	2	1562440,1562840,	1562777,1563330,
NM_135371	CG7627	chr2L	-	8355682	8362447	8355935	8361177	10	8355682,8356044,8357033,8357357,8357942,8359635,8360209,8360946,8361100,8362283,	8355974,8356974,8357299,8357881,8359570,8359844,8360518,8361032,8361198,8362447,
NM_079293	Nc	chr3L	+	9961578	9964227	9961987	9963849	2	9961578,9962943,	9962434,9964227,
NM_001103493	Sec16	chrX	+	12490982	12503810	12491385	12502790	11	12490982,12491378,12497042,12497561,12498352,12498680,12498893,12501730,12502031,12502656,12502967,	12491002,12494474,12497499,12498292,12498617,12498830,12499421,12501912,12502561,12502898,12503810,
NM_206491	CG33331	chr3R	+	10712197	10713461	10712303	10713332	1	10712197,	10713461,
NM_206492	CG33332	chr3R	+	10712201	10714872	10713571	10714681	3	10712201,10713565,10714516,	10712252,10714456,10714872,
NM_142583	Arc42	chr3R	+	15703469	15705306	15703599	15704972	3	15703469,15703720,15703998,	15703633,15703930,15705306,
NM_142231	CG9590	chr3R	+	11612424	11614038	11612485	11613927	2	11612424,11613539,	11613480,11614038,
NM_141794	CG6689	chr3R	-	7043619	7045786	7043637	7045737	5	7043619,7043827,7044234,7045073,7045505,	7043758,7044163,7045013,7045447,7045786,
NM_057224	her	chr2L	+	16677184	16679260	16677382	16678975	3	16677184,16678317,16678642,	16678249,16678581,16679260,
NM_205916	CG9596	chr2L	-	6559303	6561660	6560172	6561567	2	6559303,6560576,	6560516,6561660,
NM_135685	CG6686	chr2L	-	11984326	11988035	11984506	11987945	6	11984326,11984724,11985006,11985832,11986437,11987695,	11984662,11984950,11985771,11986380,11987387,11988035,
NM_139975	CG6683	chr3L	-	8506973	8508021	8507295	8507947	2	8506973,8507799,	8507741,8508021,
NM_164352	l(2)gl	chr2L	-	9841	21376	11214	15648	10	9841,11409,11778,12285,13519,13682,14932,19879,21065,21348,	11344,11518,12221,12928,13625,14874,15711,20020,21200,21376,
NM_144053	e(y)2b	chr3R	+	2919759	2920451	2919845	2920264	3	2919759,2919984,2920192,	2919922,2920123,2920451,
NM_139535	CG17737	chr3L	+	3223340	3224650	3223498	3224460	3	3223340,3223769,3224313,	3223526,3223927,3224650,
NM_079546	mRpS9	chr3R	-	3714998	3728384	3715068	3728354	7	3714998,3715230,3727105,3727531,3727728,3727960,3728258,	3715160,3715393,3727466,3727617,3727902,3728176,3728384,
NM_141806	CG17734	chr3R	-	7067929	7069700	7068263	7069597	3	7067929,7068545,7069503,	7068285,7068735,7069700,
NM_078813	mRpS7	chr2L	+	10386661	10387955	10386743	10387474	2	10386661,10386861,	10386787,10387955,
NM_079201	mRpS6	chr3L	+	4364549	4365243	4364700	4365210	3	4364549,4364678,4364811,	4364585,4364745,4365243,
NM_080010	Rpp30	chr2L	-	251162	252373	251193	252317	5	251162,251526,251855,251978,252226,	251464,251801,251924,252166,252373,
NM_078749	mRpS2	chr2L	-	4849441	4850419	4849511	4850363	2	4849441,4850338,	4850281,4850419,
NM_001260372	RpS27	chr3R	-	21071676	21073194	21072074	21073160	3	21071676,21072169,21073154,	21072103,21072389,21073194,
NM_137849	RpS24	chr2R	-	18528032	18528923	18528204	18528600	2	18528032,18528858,	18528610,18528923,
NM_169376	RpS25	chr3R	-	7041137	7042009	7041272	7041983	3	7041137,7041414,7041980,	7041346,7041691,7042009,
NM_137095	RpS23	chr2R	-	10102755	10104132	10102939	10104038	3	10102755,10103455,10104034,	10103207,10103615,10104132,
NM_132275	l(1)G0020	chrX	-	8610745	8614276	8610852	8614198	5	8610745,8611119,8612149,8613488,8613995,	8610979,8612089,8613428,8613936,8614276,
