Database of representative transcript models for protein-coding genes in mouse liver cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for mouse had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from mouse liver; only genes detected by 3P-Seq are included in the table.
Coordinates of mouse genes are based on the mm9 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_026168	Ergic2	chr6	-	148128108	148160896	148130198	148155160	14	148128108,148130409,148131567,148136554,148138007,148139351,148143716,148144519,148147877,148149937,148151017,148153297,148155054,148160491,	148130261,148130492,148131730,148136652,148138106,148139407,148143812,148144621,148147918,148150008,148151064,148153406,148155197,148160896,
NM_018783	Tfip11	chr5	+	112755388	112767097	112756990	112766361	14	112755388,112756504,112756981,112758385,112758766,112760110,112760887,112761983,112762594,112763336,112763879,112764592,112765034,112766005,	112755493,112756690,112757202,112758539,112758923,112760238,112761040,112762511,112762701,112763505,112764123,112764735,112765200,112767097,
NM_001005858	I830012O16Rik	chr19	+	34682446	34687890	34682483	34687127	2	34682446,34685920,	34682488,34687890,
NM_026170	Ergic1	chr17	+	26698456	26793875	26698557	26792119	10	26698456,26745537,26751300,26761534,26766499,26771361,26772930,26775687,26778526,26792011,	26698577,26745599,26751373,26761629,26766624,26771466,26772991,26775788,26778649,26793875,
NM_011255	Rbp4	chr19	-	38191115	38199301	38191361	38199119	6	38191115,38192761,38198518,38198785,38199008,38199247,	38191399,38192974,38198625,38198922,38199137,38199301,
NM_024207	Derl1	chr15	-	57699976	57723973	57703322	57723850	8	57699976,57707051,57708972,57710039,57710603,57711554,57714989,57723697,	57703461,57707162,57709025,57710135,57710630,57711619,57715101,57723973,
NM_033562	Derl2	chr11	-	70823426	70832765	70823822	70832738	7	70823426,70826611,70826944,70828051,70829228,70831813,70832645,	70823928,70826702,70827140,70828145,70829302,70831879,70832765,
NM_024440	Derl3	chr10	+	75356142	75358684	75356169	75358064	7	75356142,75356363,75356514,75356711,75357176,75357783,75357991,	75356262,75356429,75356588,75356805,75357372,75357874,75358684,
NM_001099636	Pnmal2	chr7	+	17530030	17534167	17530441	17532427	1	17530030,	17534167,
NM_019993	Aldh9a1	chr1	+	169280121	169298413	169280366	169297630	11	169280121,169282650,169284557,169285802,169286660,169287440,169291533,169291934,169294638,169295905,169297535,	169280547,169282796,169284687,169285937,169286857,169287581,169291722,169292022,169294780,169296018,169298413,
NM_011318	Apcs	chr1	-	174824089	174825185	174824233	174825018	2	174824089,174824951,	174824841,174825185,
NM_008716	Notch3	chr17	-	32257769	32303797	32258764	32303738	33	32257769,32261226,32269146,32270332,32272329,32274760,32276075,32276589,32278161,32280188,32281112,32281311,32281646,32283351,32283925,32284206,32284709,32286919,32287547,32288230,32288460,32290469,32290697,32291258,32291682,32292902,32293196,32294835,32295155,32295363,32295784,32301107,32303620,	32259805,32261324,32269294,32270637,32272492,32274845,32276298,32276744,32278494,32280754,32281231,32281569,32281779,32283536,32284073,32284408,32284935,32287075,32287661,32288382,32288653,32290580,32290931,32291372,32291796,32293088,32293352,32295069,32295278,32295702,32295927,32301189,32303797,
NM_172469	Clic6	chr16	+	92498391	92541491	92498698	92539841	6	92498391,92528304,92528940,92530113,92531000,92539679,	92499802,92528414,92529066,92530220,92531182,92541491,
NM_001033140	Sdhaf1	chr7	-	31106421	31107394	31106991	31107348	1	31106421,	31107394,
NM_013885	Clic4	chr4	-	134769888	134828675	134773015	134828504	6	134769888,134774422,134779378,134781938,134794776,134828432,	134773180,134774604,134779485,134782064,134794886,134828675,
NM_172621	Clic5	chr17	+	44325520	44417121	44325847	44412330	6	44325520,44374081,44378982,44385668,44407439,44412162,	44325910,44374191,44379108,44385775,44407621,44417121,
NM_027085	Clic3	chr2	+	25312362	25316980	25312398	25314243	6	25312362,25313180,25313368,25313634,25313823,25314084,	25312434,25313290,25313494,25313741,25313999,25316980,
NM_033444	Clic1	chr17	+	35187187	35195663	35187392	35195436	6	35187187,35189379,35189725,35189977,35192171,35195274,	35187431,35189489,35189851,35190084,35192353,35195663,
NM_019749	Gabarap	chr11	+	69804871	69808445	69805214	69808026	4	69804871,69805866,69806083,69807960,	69805304,69805945,69806202,69808445,
NM_001025163	Zfp78	chr7	+	6316014	6332627	6324070	6332201	5	6316014,6324012,6325833,6328228,6330918,	6316054,6324103,6325960,6328324,6332627,
NM_001081431	Zscan25	chr5	+	146044211	146053106	146044265	146052028	5	146044211,146047176,146048176,146049162,146051198,	146044649,146047378,146048268,146049286,146053106,
NM_001102455	Aplp2	chr9	-	30957143	31019400	30958455	31019312	17	30957143,30959421,30959897,30960998,30965279,30966083,30968811,30969343,30970930,30972127,30975145,30976292,30978021,30979518,30984602,30985489,31019207,	30958557,30959577,30959972,30961084,30965432,30966183,30968940,30969502,30971005,30972258,30975313,30976501,30978218,30979631,30984726,30985663,31019400,
NM_178384	Zfp74	chr7	-	30717680	30736912	30719260	30728524	5	30717680,30722618,30722960,30728509,30736732,	30721062,30722714,30723087,30728564,30736912,
NM_133700	Btbd10	chr7	-	120459154	120512853	120459942	120495395	11	120459154,120466193,120469291,120471852,120473368,120476123,120478835,120495294,120508418,120512385,120512712,	120460253,120466304,120469489,120471973,120473471,120476409,120479032,120495452,120508483,120512472,120512853,
NM_001001447	Zscan22	chr7	+	13483163	13494431	13489031	13492670	3	13483163,13488949,13491582,	13483292,13489434,13494431,
NM_001135577	Smim13	chr13	+	41345212	41371916	41345607	41368125	2	41345212,41367934,	41345683,41371916,
NM_144846	Fam49b	chr15	-	63762497	63892010	63763170	63788227	12	63762497,63767133,63768852,63770218,63771199,63773485,63774738,63775877,63781560,63788154,63802484,63891756,	63763234,63767204,63768979,63770298,63771316,63773563,63774875,63775983,63781682,63788237,63802523,63892010,
NM_022814	Svep1	chr4	-	58055440	58219468	58056018	58219248	48	58055440,58056834,58059413,58060982,58061981,58065990,58067410,58070801,58077043,58079300,58081228,58085534,58095522,58096838,58097386,58097681,58100599,58101089,58102223,58103452,58104744,58106872,58109030,58110155,58112814,58113634,58117309,58119166,58120388,58121099,58124170,58126360,58128568,58129359,58130996,58133416,58134698,58136016,58136853,58141637,58146175,58148297,58151476,58158029,58159386,58188802,58192323,58218714,	58056040,58056928,58059509,58061078,58062152,58066167,58067584,58070865,58077199,58079526,58084011,58086207,58095690,58097030,58097471,58097858,58100719,58101263,58102394,58103576,58104869,58107048,58109232,58110313,58113016,58113748,58117423,58119263,58120480,58121261,58124332,58126522,58128802,58129524,58131105,58133538,58134893,58136148,58136961,58141767,58146294,58148492,58151656,58158209,58159545,58188979,58192579,58219468,
NM_138743	Smim11	chr16	+	92301547	92313283	92305630	92311201	4	92301547,92305532,92311045,92313106,	92301588,92305642,92311214,92313283,
NM_011392	Slc34a1	chr13	+	55501008	55516051	55501818	55514998	13	55501008,55501797,55502048,55502285,55502487,55504028,55504265,55504604,55510052,55510353,55513393,55513608,55514494,	55501096,55501927,55502198,55502414,55502631,55504140,55504461,55504700,55510116,55510521,55513510,55513733,55516051,
NM_144858	Dus3l	chr17	+	56904173	56911555	56904278	56909231	13	56904173,56904947,56906204,56907055,56907205,56907456,56907770,56907940,56908228,56908472,56908672,56908956,56909158,	56904364,56905215,56906711,56907097,56907358,56907573,56907836,56908051,56908325,56908548,56908861,56909085,56911555,
NM_001115085	Tssc4	chr7	+	150255272	150256991	150255861	150256815	3	150255272,150255659,150255840,	150255418,150255725,150256991,
NM_011568	Alyref	chr11	-	120453445	120459679	120456166	120459652	6	120453445,120456293,120456568,120457233,120458948,120459418,	120456181,120456468,120456632,120457381,120459080,120459679,
NM_025851	1700010I14Rik	chr17	+	9181197	9201181	9181261	9200852	10	9181197,9184910,9186460,9188062,9189843,9193992,9194634,9198056,9198557,9200761,	9181286,9185617,9186583,9188122,9189968,9194051,9194810,9198110,9198619,9201181,
NM_201357	Tssc1	chr12	+	29436692	29552354	29436827	29551960	9	29436692,29444934,29451636,29513572,29532421,29544116,29547819,29549534,29551785,	29436869,29445018,29451769,29513729,29532521,29544253,29547987,29549699,29552354,
NM_019786	Tbk1	chr10	-	120983518	121023850	120984192	121021338	21	120983518,120988306,120988542,120989255,120989463,120990084,120990800,120990958,120993042,120994257,120996902,120997296,120998632,121000981,121005084,121007686,121008898,121013329,121015635,121021251,121023750,	120984244,120988378,120988649,120989352,120989565,120990124,120990877,120991080,120993121,120994359,120996994,120997355,120998829,121001161,121005195,121007847,121009080,121013459,121015776,121021397,121023850,
NM_028054	Zfyve19	chr2	+	119034455	119042783	119034865	119042443	11	119034455,119036217,119036516,119036916,119037133,119037641,119040569,119041189,119041944,119042167,119042364,	119034919,119036339,119036567,119037035,119037279,119037750,119040776,119041263,119042043,119042277,119042783,
NM_030074	Zfp687	chr3	-	94807933	94819160	94811396	94816381	9	94807933,94811993,94812301,94812506,94812997,94813264,94813965,94814266,94819032,	94811888,94812135,94812414,94812839,94813160,94813441,94814144,94816398,94819160,
NM_026999	Zfp688	chr7	-	134562482	134565548	134562640	134565518	3	134562482,134564918,134565322,	134563155,134565032,134565548,
NM_175163	Zfp689	chr7	-	134587266	134592672	134587467	134592372	3	134587266,134591876,134592167,	134588651,134591990,134592672,
NM_172282	Tmco3	chr8	+	13288012	13321393	13291727	13320874	13	13288012,13291656,13292709,13294845,13295979,13298212,13303727,13308345,13310144,13313805,13318842,13319762,13320760,	13288387,13292171,13292889,13295037,13296108,13298305,13303914,13308466,13310340,13313956,13318922,13319912,13321393,
NM_029857	Tmco4	chr4	+	138528819	138615085	138546465	138614431	17	138528819,138533122,138539535,138541046,138546456,138552312,138553938,138566383,138575487,138575960,138576773,138577535,138578845,138585743,138608415,138609814,138614026,	138529202,138533237,138539680,138541165,138546635,138552487,138553966,138566516,138575585,138576104,138576893,138577700,138578982,138585828,138608533,138609932,138615085,
NM_028036	Tmco6	chr18	+	36894723	36902052	36894825	36901817	12	36894723,36895041,36897110,36897322,36897749,36898015,36898281,36898606,36898808,36900705,36901315,36901700,	36894910,36895154,36897226,36897506,36897854,36898101,36898398,36898718,36898995,36900800,36901483,36902052,
NM_175446	Zmat1	chrX	-	131505913	131543748	131507235	131543513	7	131505913,131512186,131525102,131526673,131526935,131528077,131543449,	131508565,131512286,131525168,131526848,131527037,131528184,131543748,
NM_009517	Zmat3	chr3	-	32233717	32264587	32240405	32260081	6	32233717,32242255,32242473,32244379,32259811,32264425,	32240617,32242356,32242640,32244502,32260138,32264587,
NM_011480	Srebf1	chr11	-	60012595	60034106	60013423	60034045	19	60012595,60013927,60014136,60014747,60015081,60015297,60015660,60016263,60016600,60016847,60017300,60017572,60017888,60018623,60019357,60019674,60019896,60020339,60033954,	60013653,60014039,60014337,60014913,60015214,60015407,60015763,60016432,60016767,60017109,60017479,60017768,60018103,60018735,60019579,60019812,60020075,60020759,60034106,
NM_026015	Zmat5	chr11	+	4604680	4637543	4622387	4637464	6	4604680,4622360,4628587,4630189,4632069,4637334,	4604724,4622514,4628650,4630270,4632181,4637543,
NM_027990	Lypd6b	chr2	+	49643205	49804362	49790327	49803113	10	49643205,49716220,49719330,49758895,49786444,49790281,49797964,49799041,49801599,49802939,	49643293,49716309,49719426,49758972,49786504,49790347,49798116,49799140,49801730,49804362,
NM_023230	Ube2v1	chr2	-	167433325	167457505	167434600	167457461	4	167433325,167435803,167443328,167457439,	167434747,167435929,167443477,167457505,
NM_023585	Ube2v2	chr16	-	15552432	15594611	15556489	15594568	4	15552432,15577107,15581151,15594552,	15556636,15577233,15581300,15594611,
NM_001081433	Ankrd44	chr1	-	54702189	54983231	54705120	54983010	28	54702189,54708512,54710586,54711923,54712504,54714459,54715762,54717844,54719497,54720742,54724215,54737963,54779857,54784333,54786577,54789771,54791839,54793073,54800157,54809733,54819104,54820488,54823193,54823627,54835130,54849296,54885455,54982983,	54705179,54708604,54710669,54712006,54712650,54714543,54715850,54718061,54719615,54720830,54724417,54738035,54779969,54784414,54786718,54789840,54791903,54793156,54800272,54809812,54819317,54820631,54823281,54823828,54835201,54849375,54885539,54983231,
NM_175134	Ankrd46	chr15	-	36405970	36426546	36409011	36415860	5	36405970,36413735,36415549,36425631,36426481,	36409228,36413894,36415882,36425748,36426546,
NM_148932	Pom121	chr5	-	135852011	135870416	135853946	135870375	13	135852011,135854504,135856789,135858940,135859496,135859708,135859962,135860722,135862693,135864506,135867491,135868179,135869806,	135854044,135854627,135858406,135859114,135859599,135859833,135860036,135860814,135862865,135864587,135867650,135868395,135870416,
NM_027799	Ankrd40	chr11	+	94189314	94202702	94189567	94201013	5	94189314,94195214,94195741,94199653,94200866,	94189701,94195363,94196221,94199835,94202702,
NM_007795	Ctf1	chr7	+	134856249	134861698	134856268	134860985	3	134856249,134857438,134860517,	134856293,134857557,134861698,
NM_028665	Ankrd42	chr7	-	99730253	99785652	99732968	99784697	12	99730253,99738624,99740340,99753717,99759054,99761252,99762861,99768057,99772477,99774280,99780008,99784639,	99733055,99738769,99740467,99753890,99759160,99761378,99763062,99768193,99772597,99774388,99780172,99785652,
NM_019683	Ankrd49	chr9	-	14584229	14587408	14585593	14587313	2	14584229,14587058,	14586055,14587408,
NM_177033	Vwc2	chr11	+	11014018	11161857	11015916	11161523	4	11014018,11015813,11054165,11161371,	11014512,11016609,11054295,11161857,
NM_025282	Mef2c	chr13	+	83643032	83805944	83714834	83802236	11	83643032,83659383,83714695,83732038,83764964,83772657,83775024,83792418,83795111,83795821,83802007,	83643375,83659479,83714888,83732242,83765102,83772844,83775072,83792591,83795241,83795957,83805944,
NM_001033713	Mef2a	chr7	-	74376050	74517744	74379753	74461731	12	74376050,74381409,74385199,74389406,74396542,74409750,74410828,74413154,74440260,74461677,74494754,74517598,	74380114,74381536,74385326,74389430,74396730,74409810,74411048,74413286,74440464,74461868,74494807,74517744,
NM_033073	Krt7	chr15	+	101242833	101258235	101242904	101258096	9	101242833,101244399,101246651,101248748,101249933,101250904,101253700,101257519,101257944,	101243210,101244611,101246712,101248844,101250098,101251030,101253921,101257554,101258235,
NM_133665	Mef2d	chr3	+	87946316	87975975	87959730	87972565	11	87946316,87959599,87960243,87961955,87963043,87963457,87965112,87966879,87971436,87971959,87972553,	87946596,87959784,87960447,87962093,87963254,87963514,87965303,87967009,87971656,87972266,87975975,
NM_001081320	Cyb561d1	chr3	-	107998695	108003752	108002129	108003692	3	107998695,108003042,108003544,	108002633,108003080,108003752,
NM_019720	Cyb561d2	chr9	-	107441336	107444196	107442212	107443954	3	107441336,107443333,107443827,	107442716,107443371,107444196,
NM_201646	Btbd6	chr12	+	114214773	114217704	114214816	114216747	4	114214773,114215269,114215463,114215714,	114215193,114215360,114215582,114217704,
NM_019792	Cyp3a25	chr5	-	146788774	146821193	146789182	146821116	13	146788774,146792959,146796445,146798381,146801476,146803011,146804463,146804848,146806440,146810062,146813024,146814606,146821045,	146789278,146793122,146796672,146798542,146801543,146803139,146804612,146804937,146806554,146810162,146813077,146814700,146821193,
