Database of representative transcript models for protein-coding genes in S. cerevisiae and for the poly(A)-tail length standards.
Transcript models are from the Saccharomyces Genome Database, with 3' ends reannotated by David Weinberg.
Coordinates of yeast genes are based on the sacCer3 genome assembly.
GeneID	GeneID	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
YDR328C	YDR328C	chrIV	-	1125433	1126018	1125433	1126018	1	1125433,	1126018,
YDR329C	YDR329C	chrIV	-	1126189	1127618	1126269	1127595	1	1126189,	1127618,
YDR330W	YDR330W	chrIV	+	1127797	1129581	1127871	1129374	1	1127797,	1129581,
YDR331W	YDR331W	chrIV	+	1129587	1130823	1129587	1130823	1	1129587,	1130823,
YDR332W	YDR332W	chrIV	+	1131000	1133070	1131000	1133070	1	1131000,	1133070,
YDR333C	YDR333C	chrIV	-	1133043	1135445	1133259	1135431	1	1133043,	1135445,
YDR334W	YDR334W	chrIV	+	1135931	1140476	1135931	1140476	1	1135931,	1140476,
YDR335W	YDR335W	chrIV	+	1141167	1144842	1141167	1144842	1	1141167,	1144842,
YDR336W	YDR336W	chrIV	+	1145083	1146097	1145091	1146036	1	1145083,	1146097,
YDR337W	YDR337W	chrIV	+	1146250	1147231	1146318	1147179	1	1146250,	1147231,
YDR338C	YDR338C	chrIV	-	1147254	1149526	1147378	1149466	1	1147254,	1149526,
YDR339C	YDR339C	chrIV	-	1149950	1150520	1149950	1150520	1	1149950,	1150520,
YDR341C	YDR341C	chrIV	-	1151714	1153648	1151802	1153626	1	1151714,	1153648,
YDR346C	YDR346C	chrIV	-	1166937	1168817	1167213	1168659	1	1166937,	1168817,
YDR347W	YDR347W	chrIV	+	1169085	1170228	1169177	1170143	1	1169085,	1170228,
YDR348C	YDR348C	chrIV	-	1170325	1171825	1170325	1171825	1	1170325,	1171825,
YDR349C	YDR349C	chrIV	-	1172267	1174259	1172385	1174176	1	1172267,	1174259,
YDR350C	YDR350C	chrIV	-	1176050	1178203	1176119	1178174	1	1176050,	1178203,
YDR352W	YDR352W	chrIV	+	1181800	1182754	1181800	1182754	1	1181800,	1182754,
YDR353W	YDR353W	chrIV	+	1183298	1184258	1183298	1184258	1	1183298,	1184258,
YDR354W	YDR354W	chrIV	+	1184619	1185962	1184746	1185889	1	1184619,	1185962,
YDR356W	YDR356W	chrIV	+	1186077	1189215	1186106	1188941	1	1186077,	1189215,
YDR357C	YDR357C	chrIV	-	1189198	1189567	1189198	1189567	1	1189198,	1189567,
YDR358W	YDR358W	chrIV	+	1190058	1191732	1190058	1191732	1	1190058,	1191732,
YDR359C	YDR359C	chrIV	-	1191935	1194884	1191935	1194884	1	1191935,	1194884,
YDR361C	YDR361C	chrIV	-	1195160	1196298	1195411	1196263	1	1195160,	1196298,
YDR362C	YDR362C	chrIV	-	1196678	1198697	1196678	1198697	1	1196678,	1198697,
YDR363W	YDR363W	chrIV	+	1199005	1201452	1199182	1200553	1	1199005,	1201452,
YDR363W-A	YDR363W-A	chrIV	+	1202110	1202472	1202127	1202397	1	1202110,	1202472,
YDR364C	YDR364C	chrIV	-	1202471	1204246	1202842	1204210	1	1202471,	1204246,
YDR365C	YDR365C	chrIV	-	1204409	1206410	1204496	1206383	1	1204409,	1206410,
YDR367W	YDR367W	chrIV	+	1212847	1213614	1212847	1213614	2	1212847,1212978,	1212877,1213614,
YDR368W	YDR368W	chrIV	+	1213851	1214994	1213903	1214842	1	1213851,	1214994,
YDR369C	YDR369C	chrIV	-	1215015	1217580	1215015	1217580	1	1215015,	1217580,
YDR370C	YDR370C	chrIV	-	1217727	1219115	1217781	1219110	1	1217727,	1219115,
YDR371W	YDR371W	chrIV	+	1219377	1221046	1219412	1220948	1	1219377,	1221046,
YDR372C	YDR372C	chrIV	-	1221111	1222149	1221111	1222149	1	1221111,	1222149,
YDR373W	YDR373W	chrIV	+	1222664	1223457	1222758	1223331	1	1222664,	1223457,
YDR374C	YDR374C	chrIV	-	1223473	1224394	1223473	1224394	1	1223473,	1224394,
YDR374W-A	YDR374W-A	chrIV	+	1224737	1225208	1224756	1225026	1	1224737,	1225208,
YDR375C	YDR375C	chrIV	-	1225107	1226553	1225165	1226536	1	1225107,	1226553,
YDR376W	YDR376W	chrIV	+	1226821	1228303	1226821	1228303	1	1226821,	1228303,
YDR377W	YDR377W	chrIV	+	1228610	1228916	1228610	1228916	1	1228610,	1228916,
YDR378C	YDR378C	chrIV	-	1229184	1229628	1229348	1229609	1	1229184,	1229628,
YDR379W	YDR379W	chrIV	+	1230166	1233196	1230166	1233196	1	1230166,	1233196,
YDR379C-A	YDR379C-A	chrIV	-	1233277	1233517	1233277	1233517	1	1233277,	1233517,
YDR380W	YDR380W	chrIV	+	1234217	1236125	1234217	1236125	1	1234217,	1236125,
YDR381W	YDR381W	chrIV	+	1236459	1238139	1236557	1238004	2	1236459,1237608,	1236842,1238139,
YDR381C-A	YDR381C-A	chrIV	-	1238311	1238850	1238311	1238850	2	1238311,1238824,	1238630,1238850,
YDR382W	YDR382W	chrIV	+	1239491	1239824	1239491	1239824	1	1239491,	1239824,
YDR383C	YDR383C	chrIV	-	1239897	1240699	1239959	1240676	1	1239897,	1240699,
YDR384C	YDR384C	chrIV	-	1241042	1242153	1241203	1242031	1	1241042,	1242153,
YDR386W	YDR386W	chrIV	+	1246074	1248043	1246083	1247982	1	1246074,	1248043,
YDR387C	YDR387C	chrIV	-	1248017	1249925	1248153	1249821	1	1248017,	1249925,
YDR388W	YDR388W	chrIV	+	1250185	1251634	1250185	1251634	1	1250185,	1251634,
YDR389W	YDR389W	chrIV	+	1252135	1254975	1252536	1254501	1	1252135,	1254975,
YDR390C	YDR390C	chrIV	-	1254884	1256877	1254936	1256847	1	1254884,	1256877,
YDR391C	YDR391C	chrIV	-	1257342	1258068	1257357	1258056	1	1257342,	1258068,
YDR392W	YDR392W	chrIV	+	1258624	1259839	1258695	1259709	1	1258624,	1259839,
YDR393W	YDR393W	chrIV	+	1259864	1261433	1259900	1261271	1	1259864,	1261433,
YDR394W	YDR394W	chrIV	+	1261575	1263049	1261680	1262967	1	1261575,	1263049,
YDR395W	YDR395W	chrIV	+	1263200	1266251	1263323	1266158	1	1263200,	1266251,
YDR397C	YDR397C	chrIV	-	1266194	1266963	1266365	1266898	2	1266194,1266861,	1266769,1266963,
YDR398W	YDR398W	chrIV	+	1267433	1270169	1267470	1269402	1	1267433,	1270169,
YDR399W	YDR399W	chrIV	+	1269989	1270846	1270067	1270733	1	1269989,	1270846,
YDR400W	YDR400W	chrIV	+	1271041	1272235	1271062	1272085	1	1271041,	1272235,
YDR402C	YDR402C	chrIV	-	1272233	1273703	1272233	1273703	1	1272233,	1273703,
YDR403W	YDR403W	chrIV	+	1274601	1276212	1274601	1276212	1	1274601,	1276212,
YDR404C	YDR404C	chrIV	-	1276485	1277362	1276653	1277169	1	1276485,	1277362,
YDR405W	YDR405W	chrIV	+	1277645	1278437	1277645	1278437	1	1277645,	1278437,
YDR406W	YDR406W	chrIV	+	1279209	1283799	1279209	1283799	1	1279209,	1283799,
YDR407C	YDR407C	chrIV	-	1283999	1288019	1284068	1287938	1	1283999,	1288019,
YDR408C	YDR408C	chrIV	-	1288044	1288906	1288214	1288859	1	1288044,	1288906,
YDR410C	YDR410C	chrIV	-	1292299	1293162	1292371	1293091	1	1292299,	1293162,
YDR411C	YDR411C	chrIV	-	1293304	1294445	1293368	1294394	1	1293304,	1294445,
YDR412W	YDR412W	chrIV	+	1294624	1295541	1294692	1295400	1	1294624,	1295541,
YDR414C	YDR414C	chrIV	-	1295597	1296686	1295597	1296686	1	1295597,	1296686,
YDR415C	YDR415C	chrIV	-	1296727	1298190	1297036	1298161	1	1296727,	1298190,
YDR416W	YDR416W	chrIV	+	1298367	1301043	1298431	1301011	1	1298367,	1301043,
YDR419W	YDR419W	chrIV	+	1303173	1305072	1303173	1305072	1	1303173,	1305072,
YDR421W	YDR421W	chrIV	+	1312039	1314892	1312039	1314892	1	1312039,	1314892,
YDR422C	YDR422C	chrIV	-	1315094	1317830	1315325	1317773	1	1315094,	1317830,
YDR423C	YDR423C	chrIV	-	1318045	1319275	1318045	1319275	1	1318045,	1319275,
YDR424C	YDR424C	chrIV	-	1319386	1319841	1319386	1319841	3	1319386,1319697,1319816,	1319617,1319720,1319841,
YDR425W	YDR425W	chrIV	+	1320016	1322053	1320063	1321941	1	1320016,	1322053,
YDR427W	YDR427W	chrIV	+	1322173	1323483	1322204	1323386	1	1322173,	1323483,
YDR428C	YDR428C	chrIV	-	1323426	1324268	1323453	1324239	1	1323426,	1324268,
YDR429C	YDR429C	chrIV	-	1324351	1325319	1324476	1325301	1	1324351,	1325319,
YDR430C	YDR430C	chrIV	-	1325467	1328525	1325500	1328470	1	1325467,	1328525,
YDR432W	YDR432W	chrIV	+	1328782	1330027	1328782	1330027	1	1328782,	1330027,
YDR434W	YDR434W	chrIV	+	1331127	1332950	1331236	1332841	1	1331127,	1332950,
YDR435C	YDR435C	chrIV	-	1332851	1333994	1332982	1333969	1	1332851,	1333994,
YDR436W	YDR436W	chrIV	+	1334820	1336953	1334820	1336953	1	1334820,	1336953,
YDR437W	YDR437W	chrIV	+	1337283	1338231	1337351	1337774	1	1337283,	1338231,
YDR438W	YDR438W	chrIV	+	1338273	1339386	1338273	1339386	1	1338273,	1339386,
YDR439W	YDR439W	chrIV	+	1339675	1340719	1339675	1340719	1	1339675,	1340719,
YDR440W	YDR440W	chrIV	+	1342396	1344361	1342492	1344241	1	1342396,	1344361,
YDR441C	YDR441C	chrIV	-	1344272	1345104	1344516	1345062	1	1344272,	1345104,
YDR443C	YDR443C	chrIV	-	1345341	1349969	1345675	1349938	1	1345341,	1349969,
YDR444W	YDR444W	chrIV	+	1350223	1352398	1350289	1352353	1	1350223,	1352398,
YDR446W	YDR446W	chrIV	+	1353724	1354633	1353724	1354633	1	1353724,	1354633,
YDR448W	YDR448W	chrIV	+	1356027	1357612	1356064	1357369	1	1356027,	1357612,
YDR449C	YDR449C	chrIV	-	1357521	1358932	1357579	1358902	1	1357521,	1358932,
YDR451C	YDR451C	chrIV	-	1360959	1362244	1361119	1362181	1	1360959,	1362244,
YDR452W	YDR452W	chrIV	+	1362726	1365090	1362877	1364902	1	1362726,	1365090,
YDR453C	YDR453C	chrIV	-	1365071	1365662	1365071	1365662	1	1365071,	1365662,
YDR454C	YDR454C	chrIV	-	1366146	1366844	1366263	1366827	1	1366146,	1366844,
YDR456W	YDR456W	chrIV	+	1367440	1369492	1367484	1369386	1	1367440,	1369492,
YDR457W	YDR457W	chrIV	+	1369789	1379596	1369789	1379596	1	1369789,	1379596,
YDR458C	YDR458C	chrIV	-	1379880	1382096	1380054	1382046	1	1379880,	1382096,
YDR459C	YDR459C	chrIV	-	1382215	1383540	1382318	1383443	1	1382215,	1383540,
YDR460W	YDR460W	chrIV	+	1383697	1384916	1383810	1384776	1	1383697,	1384916,
YDR461W	YDR461W	chrIV	+	1385175	1385286	1385175	1385286	1	1385175,	1385286,
YDR461C-A	YDR461C-A	chrIV	-	1385386	1385786	1385523	1385766	1	1385386,	1385786,
YDR462W	YDR462W	chrIV	+	1386017	1386653	1386072	1386516	1	1386017,	1386653,
YDR463W	YDR463W	chrIV	+	1386786	1388578	1386815	1388375	1	1386786,	1388578,
YDR464W	YDR464W	chrIV	+	1388871	1393179	1388871	1393179	1	1388871,	1393179,
YDR465C	YDR465C	chrIV	-	1393185	1394618	1393335	1394574	1	1393185,	1394618,
YDR466W	YDR466W	chrIV	+	1395120	1397817	1395120	1397817	1	1395120,	1397817,
YDR468C	YDR468C	chrIV	-	1397902	1398753	1398025	1398700	1	1397902,	1398753,
YDR469W	YDR469W	chrIV	+	1399014	1399542	1399014	1399542	1	1399014,	1399542,
YDR470C	YDR470C	chrIV	-	1399705	1401214	1399705	1401214	1	1399705,	1401214,
YDR471W	YDR471W	chrIV	+	1401732	1402681	1401769	1402564	2	1401732,1402184,	1401800,1402681,
YDR472W	YDR472W	chrIV	+	1403250	1404297	1403321	1404173	1	1403250,	1404297,
YDR473C	YDR473C	chrIV	-	1404444	1405854	1404444	1405854	1	1404444,	1405854,
YDR475C	YDR475C	chrIV	-	1407394	1410127	1407463	1410094	1	1407394,	1410127,
YDR476C	YDR476C	chrIV	-	1410250	1411146	1410452	1411127	1	1410250,	1411146,
YDR477W	YDR477W	chrIV	+	1412090	1414422	1412372	1414274	1	1412090,	1414422,
YDR478W	YDR478W	chrIV	+	1414533	1415242	1414574	1415171	1	1414533,	1415242,
YDR479C	YDR479C	chrIV	-	1415119	1416937	1415209	1416874	1	1415119,	1416937,
YDR480W	YDR480W	chrIV	+	1417398	1418370	1417398	1418370	1	1417398,	1418370,
YDR481C	YDR481C	chrIV	-	1418492	1420306	1418549	1420250	1	1418492,	1420306,
YDR482C	YDR482C	chrIV	-	1420430	1420838	1420430	1420838	1	1420430,	1420838,
YDR483W	YDR483W	chrIV	+	1421129	1422613	1421156	1422485	1	1421129,	1422613,
YDR484W	YDR484W	chrIV	+	1422732	1424761	1422762	1424688	1	1422732,	1424761,
YDR485C	YDR485C	chrIV	-	1424819	1427207	1424819	1427207	1	1424819,	1427207,
YDR486C	YDR486C	chrIV	-	1427308	1428130	1427430	1428120	1	1427308,	1428130,
YDR488C	YDR488C	chrIV	-	1429187	1430789	1429187	1430789	1	1429187,	1430789,
YDR489W	YDR489W	chrIV	+	1431001	1432311	1431011	1431896	1	1431001,	1432311,
YDR490C	YDR490C	chrIV	-	1431410	1434354	1431967	1434268	1	1431410,	1434354,
YDR492W	YDR492W	chrIV	+	1434768	1435966	1434923	1435874	1	1434768,	1435966,
YDR493W	YDR493W	chrIV	+	1436127	1436708	1436216	1436588	1	1436127,	1436708,
YDR494W	YDR494W	chrIV	+	1436864	1438087	1436929	1438015	1	1436864,	1438087,
YDR495C	YDR495C	chrIV	-	1438013	1441208	1438114	1441150	1	1438013,	1441208,
YDR497C	YDR497C	chrIV	-	1443609	1445543	1443712	1445467	1	1443609,	1445543,
YDR498C	YDR498C	chrIV	-	1445769	1447049	1445842	1446994	1	1445769,	1447049,
YDR499W	YDR499W	chrIV	+	1447829	1450073	1447829	1450073	1	1447829,	1450073,
YDR500C	YDR500C	chrIV	-	1450197	1450853	1450197	1450853	2	1450197,1450846,	1450457,1450853,
YDR501W	YDR501W	chrIV	+	1451325	1453123	1451352	1452918	1	1451325,	1453123,
YDR502C	YDR502C	chrIV	-	1453016	1454465	1453309	1454464	1	1453016,	1454465,
YDR503C	YDR503C	chrIV	-	1454877	1455906	1455041	1455866	1	1454877,	1455906,
YDR504C	YDR504C	chrIV	-	1456310	1456694	1456310	1456694	1	1456310,	1456694,
YDR505C	YDR505C	chrIV	-	1456520	1459450	1456694	1459220	1	1456520,	1459450,
YDR506C	YDR506C	chrIV	-	1459303	1461573	1459727	1461554	1	1459303,	1461573,
YDR507C	YDR507C	chrIV	-	1462126	1465912	1462357	1465786	1	1462126,	1465912,
YDR508C	YDR508C	chrIV	-	1466238	1468489	1466452	1468444	1	1466238,	1468489,
YDR510W	YDR510W	chrIV	+	1469352	1469847	1469399	1469705	1	1469352,	1469847,
YDR511W	YDR511W	chrIV	+	1469990	1470505	1470016	1470418	1	1469990,	1470505,
YDR512C	YDR512C	chrIV	-	1470499	1471063	1470499	1471063	1	1470499,	1471063,
YDR513W	YDR513W	chrIV	+	1471016	1471448	1471016	1471448	1	1471016,	1471448,
YDR514C	YDR514C	chrIV	-	1471482	1473075	1471547	1472999	1	1471482,	1473075,
YDR515W	YDR515W	chrIV	+	1473428	1474772	1473428	1474772	1	1473428,	1474772,
YDR516C	YDR516C	chrIV	-	1474855	1476529	1474973	1476476	1	1474855,	1476529,
YDR517W	YDR517W	chrIV	+	1477164	1478477	1477238	1478357	1	1477164,	1478477,
YDR518W	YDR518W	chrIV	+	1478581	1480222	1478607	1480161	1	1478581,	1480222,
YDR519W	YDR519W	chrIV	+	1480424	1480832	1480424	1480832	1	1480424,	1480832,
YDR520C	YDR520C	chrIV	-	1481084	1483403	1481084	1483403	1	1481084,	1483403,
YDR522C	YDR522C	chrIV	-	1483794	1485303	1483794	1485303	1	1483794,	1485303,
YDR523C	YDR523C	chrIV	-	1485565	1487038	1485565	1487038	1	1485565,	1487038,
YDR524C	YDR524C	chrIV	-	1487541	1488990	1487541	1488990	1	1487541,	1488990,
YDR524W-C	YDR524W-C	chrIV	+	1489402	1489492	1489402	1489492	1	1489402,	1489492,
YDR524C-B	YDR524C-B	chrIV	-	1489260	1489844	1489597	1489798	1	1489260,	1489844,
YDR525W-A	YDR525W-A	chrIV	+	1490573	1491062	1490595	1490835	1	1490573,	1491062,
YDR527W	YDR527W	chrIV	+	1491080	1492501	1491093	1492413	1	1491080,	1492501,
YDR528W	YDR528W	chrIV	+	1494585	1495857	1494585	1495857	1	1494585,	1495857,
YDR529C	YDR529C	chrIV	-	1496164	1496548	1496164	1496548	1	1496164,	1496548,
YDR530C	YDR530C	chrIV	-	1496730	1497774	1496790	1497768	1	1496730,	1497774,
YDR531W	YDR531W	chrIV	+	1498147	1499408	1498231	1499335	1	1498147,	1499408,
YDR532C	YDR532C	chrIV	-	1499395	1500553	1499395	1500553	1	1499395,	1500553,
YDR533C	YDR533C	chrIV	-	1501446	1502160	1501446	1502160	1	1501446,	1502160,
YDR534C	YDR534C	chrIV	-	1503313	1504900	1503313	1504900	1	1503313,	1504900,
YDR536W	YDR536W	chrIV	+	1508004	1509714	1508004	1509714	1	1508004,	1509714,
YDR538W	YDR538W	chrIV	+	1510837	1511857	1510901	1511630	1	1510837,	1511857,
YDR539W	YDR539W	chrIV	+	1512093	1513605	1512093	1513605	1	1512093,	1513605,
YDR540C	YDR540C	chrIV	-	1517135	1517675	1517135	1517675	1	1517135,	1517675,
YDR541C	YDR541C	chrIV	-	1519663	1520698	1519663	1520698	1	1519663,	1520698,
YIL122W	YIL122W	chrIX	+	130351	131817	130609	131665	1	130351,	131817,
YIL048W	YIL048W	chrIX	+	261436	264892	261436	264892	1	261436,	264892,
YIL166C	YIL166C	chrIX	-	30937	32566	30937	32566	1	30937,	32566,
YIL165C	YIL165C	chrIX	-	33717	34077	33717	34077	1	33717,	34077,
YIL164C	YIL164C	chrIX	-	34086	34686	34086	34686	1	34086,	34686,
YIL162W	YIL162W	chrIX	+	37384	38983	37384	38983	1	37384,	38983,
YIL161W	YIL161W	chrIX	+	39432	40140	39432	40140	1	39432,	40140,
YIL160C	YIL160C	chrIX	-	40190	41444	40190	41444	1	40190,	41444,
YIL159W	YIL159W	chrIX	+	41824	45952	41824	45952	1	41824,	45952,
YIL158W	YIL158W	chrIX	+	46188	46908	46200	46815	1	46188,	46908,
YIL157C	YIL157C	chrIX	-	46775	47547	46948	47542	1	46775,	47547,
YIL156W	YIL156W	chrIX	+	48090	51306	48090	51306	1	48090,	51306,
YIL155C	YIL155C	chrIX	-	51413	53780	51758	53708	1	51413,	53780,
YIL154C	YIL154C	chrIX	-	53905	55047	53980	55021	1	53905,	55047,
YIL153W	YIL153W	chrIX	+	55175	56424	55197	56379	1	55175,	56424,
YIL152W	YIL152W	chrIX	+	56517	57376	56544	57252	1	56517,	57376,
YIL151C	YIL151C	chrIX	-	57337	60694	57337	60694	1	57337,	60694,
YIL150C	YIL150C	chrIX	-	60965	62760	61012	62728	1	60965,	62760,
YIL149C	YIL149C	chrIX	-	63027	68067	63027	68067	1	63027,	68067,
YIL147C	YIL147C	chrIX	-	69512	73657	69790	73453	1	69512,	73657,
YIL146C	YIL146C	chrIX	-	74183	75773	74183	75773	1	74183,	75773,
YIL145C	YIL145C	chrIX	-	76253	77293	76353	77283	1	76253,	77293,
YIL144W	YIL144W	chrIX	+	78073	80149	78073	80149	1	78073,	80149,
YIL143C	YIL143C	chrIX	-	80257	83076	80509	83041	1	80257,	83076,
YIL142W	YIL142W	chrIX	+	83263	84937	83301	84885	1	83263,	84937,
YIL140W	YIL140W	chrIX	+	85251	87961	85365	87837	1	85251,	87961,
YIL139C	YIL139C	chrIX	-	87856	88738	87978	88716	1	87856,	88738,
YIL138C	YIL138C	chrIX	-	89229	89715	89229	89715	1	89229,	89715,
YIL137C	YIL137C	chrIX	-	89947	92788	89947	92788	1	89947,	92788,
YIL136W	YIL136W	chrIX	+	93613	95011	93618	94800	1	93613,	95011,
YIL135C	YIL135C	chrIX	-	94921	96393	95064	96375	1	94921,	96393,
YIL134C-A	YIL134C-A	chrIX	-	96521	96725	96521	96725	1	96521,	96725,
YIL134W	YIL134W	chrIX	+	97369	98372	97394	98330	1	97369,	98372,
YIL133C	YIL133C	chrIX	-	98462	99435	98526	99416	2	98462,99385,	99095,99435,
YIL132C	YIL132C	chrIX	-	99446	100525	99859	100501	1	99446,	100525,
YIL131C	YIL131C	chrIX	-	100630	102330	100780	102235	1	100630,	102330,
YIL129C	YIL129C	chrIX	-	105969	113346	106106	113237	1	105969,	113346,
YIL128W	YIL128W	chrIX	+	113728	117019	113805	116904	1	113728,	117019,
YIL127C	YIL127C	chrIX	-	116916	117685	117023	117644	1	116916,	117685,
YIL126W	YIL126W	chrIX	+	117920	122210	117991	122071	1	117920,	122210,
YIL125W	YIL125W	chrIX	+	122688	125733	122688	125733	1	122688,	125733,
YIL124W	YIL124W	chrIX	+	126171	127249	126203	127097	1	126171,	127249,
YIL123W	YIL123W	chrIX	+	128150	129581	128150	129581	1	128150,	129581,
YIL121W	YIL121W	chrIX	+	132238	134042	132243	133872	1	132238,	134042,
YIL120W	YIL120W	chrIX	+	134416	136108	134416	136108	1	134416,	136108,
YIL119C	YIL119C	chrIX	-	136509	138079	136653	137877	1	136509,	138079,
YIL118W	YIL118W	chrIX	+	139600	140550	139751	140447	1	139600,	140550,
YIL117C	YIL117C	chrIX	-	140500	141636	140612	141569	1	140500,	141636,
YIL116W	YIL116W	chrIX	+	142927	144085	142927	144085	1	142927,	144085,
YIL115C	YIL115C	chrIX	-	144326	148709	144326	148709	1	144326,	148709,
YIL114C	YIL114C	chrIX	-	149072	150022	149142	149988	1	149072,	150022,
YIL113W	YIL113W	chrIX	+	150533	151294	150558	151188	1	150533,	151294,
YIL112W	YIL112W	chrIX	+	151561	154956	151594	154846	1	151561,	154956,
YIL111W	YIL111W	chrIX	+	155221	155765	155221	155765	2	155221,155310,	155222,155765,
YIL110W	YIL110W	chrIX	+	156003	157438	156044	157178	1	156003,	157438,
YIL109C	YIL109C	chrIX	-	157274	160253	157384	160165	1	157274,	160253,
YIL108W	YIL108W	chrIX	+	160886	162977	160886	162977	1	160886,	162977,
YIL107C	YIL107C	chrIX	-	163277	165761	163277	165761	1	163277,	165761,
YIL106W	YIL106W	chrIX	+	166397	167567	166414	167444	2	166397,166519,	166434,167567,
YIL105C	YIL105C	chrIX	-	167580	169641	167580	169641	1	167580,	169641,
YIL104C	YIL104C	chrIX	-	169887	171540	169981	171505	1	169887,	171540,
YIL103W	YIL103W	chrIX	+	171699	173101	171750	173028	1	171699,	173101,
YIL102C-A	YIL102C-A	chrIX	-	173022	173627	173364	173592	1	173022,	173627,
YIL101C	YIL101C	chrIX	-	175306	177250	175306	177250	1	175306,	177250,
YIL099W	YIL099W	chrIX	+	178003	179653	178003	179653	1	178003,	179653,
YIL098C	YIL098C	chrIX	-	179771	180239	179771	180239	1	179771,	180239,
YIL097W	YIL097W	chrIX	+	180399	182089	180426	181977	1	180399,	182089,
YIL096C	YIL096C	chrIX	-	182116	183127	182116	183127	1	182116,	183127,
YIL095W	YIL095W	chrIX	+	183774	186458	183936	186369	1	183774,	186458,
YIL094C	YIL094C	chrIX	-	186516	187632	186516	187632	1	186516,	187632,
YIL093C	YIL093C	chrIX	-	187892	188860	187989	188784	1	187892,	188860,
YIL092W	YIL092W	chrIX	+	189065	190967	189065	190967	1	189065,	190967,
YIL091C	YIL091C	chrIX	-	190965	193232	191029	193195	1	190965,	193232,
YIL090W	YIL090W	chrIX	+	193455	195402	193594	195070	1	193455,	195402,
YIL089W	YIL089W	chrIX	+	195598	196216	195598	196216	1	195598,	196216,
YIL088C	YIL088C	chrIX	-	197840	199477	197930	199403	1	197840,	199477,
YIL087C	YIL087C	chrIX	-	199553	200132	199645	200119	1	199553,	200132,
YIL084C	YIL084C	chrIX	-	202182	203302	202275	203259	1	202182,	203302,
YIL083C	YIL083C	chrIX	-	203555	204653	203555	204653	1	203555,	204653,
YIL079C	YIL079C	chrIX	-	210884	212036	210922	212005	1	210884,	212036,
YIL078W	YIL078W	chrIX	+	212480	214791	212498	214703	1	212480,	214791,
YIL077C	YIL077C	chrIX	-	214857	215977	214990	215953	1	214857,	215977,
YIL076W	YIL076W	chrIX	+	216644	217765	216657	217548	1	216644,	217765,
YIL075C	YIL075C	chrIX	-	217761	220763	217862	220700	1	217761,	220763,
YIL074C	YIL074C	chrIX	-	221027	222612	221080	222490	1	221027,	222612,
YIL073C	YIL073C	chrIX	-	222936	225954	222936	225954	2	222936,225899,	225809,225954,
YIL072W	YIL072W	chrIX	+	226601	228419	226601	228419	1	226601,	228419,
YIL071C	YIL071C	chrIX	-	228432	230007	228659	229994	1	228432,	230007,
YIL070C	YIL070C	chrIX	-	230271	231072	230271	231072	1	230271,	231072,
YIL068C	YIL068C	chrIX	-	232956	235534	233056	235474	1	232956,	235534,
YIL067C	YIL067C	chrIX	-	235636	237820	235723	237760	1	235636,	237820,
YIL066C	YIL066C	chrIX	-	238098	240708	238098	240708	1	238098,	240708,
YIL065C	YIL065C	chrIX	-	241240	241815	241307	241775	1	241240,	241815,
YIL064W	YIL064W	chrIX	+	241942	242716	241942	242716	1	241942,	242716,
YIL063C	YIL063C	chrIX	-	242760	243744	242760	243744	1	242760,	243744,
YIL062C	YIL062C	chrIX	-	243916	244501	243997	244462	1	243916,	244501,
YIL061C	YIL061C	chrIX	-	244614	245579	244656	245559	1	244614,	245579,
YIL057C	YIL057C	chrIX	-	247901	248396	247901	248396	1	247901,	248396,
YIL056W	YIL056W	chrIX	+	249672	251969	249990	251913	1	249672,	251969,
YIL055C	YIL055C	chrIX	-	252041	253925	252041	253925	1	252041,	253925,
YIL053W	YIL053W	chrIX	+	255085	255994	255114	255867	1	255085,	255994,
YIL051C	YIL051C	chrIX	-	257711	258332	257842	258280	1	257711,	258332,
YIL050W	YIL050W	chrIX	+	258836	259890	258912	259770	1	258836,	259890,
YIL049W	YIL049W	chrIX	+	260157	260919	260157	260919	1	260157,	260919,
YIL047C	YIL047C	chrIX	-	265114	267823	265114	267823	1	265114,	267823,
YIL046W	YIL046W	chrIX	+	268600	270672	268650	270573	1	268600,	270672,
YIL045W	YIL045W	chrIX	+	271061	272912	271160	272777	1	271061,	272912,
